data_fato,hora_fato,grupo_incidente,tipo_incidente,uf,municipio,bairro,tipo_local,fonte_dados,categoria_macro,ano,mes,mes_nome,data_mes,dia_da_semana_num,dia_da_semana,fim_de_semana,hora_num,periodo_dia,idade,genero,cor,faixa_etaria,tipo_objeto,acao_objeto,tipo,marca,modelo,cor_veiculo,tipo_boletim,tipo_envolvimento,sexo,cutis,cod_incidente
2025-04-02,09:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,ANCHIETA,IRIRI,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,2.0,QUA,False,9.0,MANHA,,,,,,,,,,,,,,,
2025-04-02,17:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,OUTRO LOCAL,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,2.0,QUA,False,17.0,TARDE,,,,,,,,,,,,,,,
2025-04-02,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,MARATAIZES,CIDADE NOVA,OUTRO LOCAL,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,2.0,QUA,False,,,,,,,,,,,,,,,,,
2025-04-02,15:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SERRA,CHACARA PARREIRAL,COMÉRCIO,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,2.0,QUA,False,15.0,TARDE,,,,,,,,,,,,,,,
2025-04-02,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,IUNA,SANTISSIMA TRINDADE,AGÊNCIA BANCÁRIA,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,2.0,QUA,False,,,,,,,,,,,,,,,,,
2025-04-02,13:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,PRAIA DA COSTA,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,2.0,QUA,False,13.0,TARDE,,,,,,,,,,,,,,,
2025-04-02,13:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,PRAIA DA COSTA,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,2.0,QUA,False,13.0,TARDE,,,,,,,,,,,,,,,
2025-04-02,14:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,PRAIA DA COSTA,OUTRO LOCAL,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,2.0,QUA,False,14.0,TARDE,,,,,,,,,,,,,,,
2025-04-02,10:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,GUARAPARI,SANTA MONICA,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,2.0,QUA,False,10.0,MANHA,,,,,,,,,,,,,,,
2025-04-02,14:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CACHOEIRO DE ITAPEMIRIM,FERROVIARIOS,REPARTICAO PUBLICA,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,2.0,QUA,False,14.0,TARDE,,,,,,,,,,,,,,,
2025-04-02,10:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,TERRA VERMELHA,COMÉRCIO,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,2.0,QUA,False,10.0,MANHA,,,,,,,,,,,,,,,
2025-04-02,12:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,GUARAPARI,MUQUICABA,OUTRO LOCAL,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,2.0,QUA,False,12.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,08:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,BOA ESPERANCA,OUTRO LOCAL,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,8.0,MANHA,,,,,,,,,,,,,,,
2025-04-03,09:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,GUACUI,MANOEL ALVES SIQUEIRA,RESIDÊNCIA,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,9.0,MANHA,,,,,,,,,,,,,,,
2025-04-03,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SANTA MARIA DE JETIBA,OUTRO LOCAL,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,,,,,,,,,,,,,,,,,
2025-04-03,10:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CARIACICA,PORTO DE SANTANA,RESIDÊNCIA,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,10.0,MANHA,,,,,,,,,,,,,,,
2025-04-03,12:35:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CACHOEIRO DE ITAPEMIRIM,OUTRO LOCAL,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,12.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CARIACICA,FLEXAL II,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,,,,,,,,,,,,,,,,,
2025-04-03,11:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CASTELO,ARACUI,RESIDÊNCIA,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,11.0,MANHA,,,,,,,,,,,,,,,
2025-04-03,00:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,SANTA LUCIA,AGÊNCIA BANCÁRIA,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,0.0,MADRUGADA,,,,,,,,,,,,,,,
2025-04-03,09:50:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,PRAIA DA COSTA,OUTRO LOCAL,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,9.0,MANHA,,,,,,,,,,,,,,,
2025-04-03,11:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,CENTRO,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,11.0,MANHA,,,,,,,,,,,,,,,
2025-04-03,11:44:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,BAIXO GUANDU,OUTRO LOCAL,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,11.0,MANHA,,,,,,,,,,,,,,,
2025-04-03,12:35:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,FUNDAO,CENTRO,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,12.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,08:11:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,VILA BATISTA,RESIDÊNCIA,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,8.0,MANHA,,,,,,,,,,,,,,,
2025-04-03,11:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,PRAIA DAS GAIVOTAS,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,11.0,MANHA,,,,,,,,,,,,,,,
2025-04-03,14:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,ALFREDO CHAVES,CENTRO,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,14.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,11:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CARIACICA,NOVO BRASIL,OUTRO LOCAL,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,11.0,MANHA,,,,,,,,,,,,,,,
2025-04-03,12:58:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,COLATINA,SAO VICENTE,RESIDÊNCIA,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,12.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,10:57:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,APIACA,CENTRO,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,10.0,MANHA,,,,,,,,,,,,,,,
2025-04-03,06:56:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,CENTRO,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,6.0,MANHA,,,,,,,,,,,,,,,
2025-04-03,08:02:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,BARRA DE SAO FRANCISCO,BAIRRO CAMPO NOVO,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,8.0,MANHA,,,,,,,,,,,,,,,
2025-04-03,12:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SERRA,NOVA ALMEIDA CENTRO,RESIDÊNCIA,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,12.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,15:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,RIO NOVO DO SUL,CENTRO,OUTRO LOCAL,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,15.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,11:25:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CARIACICA,VILA CAPIXABA,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,11.0,MANHA,,,,,,,,,,,,,,,
2025-04-03,15:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SAO MATEUS,OUTRO LOCAL,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,15.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,16:36:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CACHOEIRO DE ITAPEMIRIM,OUTRO LOCAL,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,16.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,11:12:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CACHOEIRO DE ITAPEMIRIM,CENTRO,VIA PÚBLICA,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,11.0,MANHA,,,,,,,,,,,,,,,
2025-04-03,14:56:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CARIACICA,CAMPO GRANDE,VIA PÚBLICA,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,14.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,09:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SAO ROQUE DO CANAA,CENTRO,OUTRO LOCAL,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,9.0,MANHA,,,,,,,,,,,,,,,
2025-04-03,06:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,PRAIA DE ITAPARICA,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,6.0,MANHA,,,,,,,,,,,,,,,
2025-04-03,13:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,PRAIA DA COSTA,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,13.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,12:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SAO MATEUS,NESTOR GOMES,OUTRO LOCAL,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,12.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,GUARAPARI,PRAIA DO MORRO,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,,,,,,,,,,,,,,,,,
2025-04-03,00:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CACHOEIRO DE ITAPEMIRIM,SOTURNO,RESIDÊNCIA,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,0.0,MADRUGADA,,,,,,,,,,,,,,,
2025-04-03,15:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CACHOEIRO DE ITAPEMIRIM,CORONEL BORGES,VIA PÚBLICA,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,15.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,12:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,GUARAPARI,CENTRO,AGÊNCIA BANCÁRIA,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,12.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,13:15:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,MORADA DA BARRA,ESCRITORIO,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,13.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,19:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,ARACRUZ,DECARLI,VIA PÚBLICA,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,19.0,NOITE,,,,,,,,,,,,,,,
2025-04-03,11:58:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,JARDIM CAMBURI,RESIDÊNCIA,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,11.0,MANHA,,,,,,,,,,,,,,,
2025-04-03,12:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,BAIXO GUANDU,VILA KENNEDY,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,12.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,15:21:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,JARDIM CAMBURI,RESIDÊNCIA,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,15.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,MARECHAL FLORIANO,CENTRO,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,,,,,,,,,,,,,,,,,
2025-04-03,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,ATAIDE,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,,,,,,,,,,,,,,,,,
2025-04-03,11:12:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,NOVA VENECIA,OUTRO LOCAL,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,11.0,MANHA,,,,,,,,,,,,,,,
2025-04-03,15:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SANTA MARIA DE JETIBA,OUTRO LOCAL,OUTRO LOCAL,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,15.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,14:52:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,PRAIA DA COSTA,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,14.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,15:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,PRAIA DA COSTA,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,15.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,14:56:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SERRA,COSTA DOURADA,RESIDÊNCIA,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,14.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,LINHARES,OUTRO LOCAL,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,,,,,,,,,,,,,,,,,
2025-04-03,00:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,NOVA VENECIA,MARGARETH,OUTRO LOCAL,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,0.0,MADRUGADA,,,,,,,,,,,,,,,
2025-04-03,16:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,ATAIDE,RESIDÊNCIA,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,16.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,20:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,OUTRO LOCAL,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,20.0,NOITE,,,,,,,,,,,,,,,
2025-04-03,19:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,ARACRUZ,OUTRO LOCAL,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,19.0,NOITE,,,,,,,,,,,,,,,
2025-04-03,06:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SERRA,CIDADE POMAR,AGÊNCIA BANCÁRIA,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,6.0,MANHA,,,,,,,,,,,,,,,
2025-04-03,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,COLATINA,COLUMBIA,RESIDÊNCIA,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,,,,,,,,,,,,,,,,,
2025-04-03,13:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SANTA TERESA,CENTRO,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,13.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,14:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,CENTRO VILA VELHA,OUTRO LOCAL,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,14.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,21:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,ARACRUZ,ITAPARICA,RESIDÊNCIA,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,21.0,NOITE,,,,,,,,,,,,,,,
2025-04-03,07:45:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,IBES,VIA PÚBLICA,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,7.0,MANHA,,,,,,,,,,,,,,,
2025-04-03,15:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,SAO CRISTOVAO,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,15.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,18:15:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,BENTO FERREIRA,RESIDÊNCIA,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,18.0,NOITE,,,,,,,,,,,,,,,
2025-04-03,00:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VENDA NOVA DO IMIGRANTE,SAO PEDRO,RESIDÊNCIA,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,0.0,MADRUGADA,,,,,,,,,,,,,,,
2025-04-03,14:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,SAO CRISTOVAO,ESCRITORIO,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,14.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,11:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CACHOEIRO DE ITAPEMIRIM,OUTRO LOCAL,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,11.0,MANHA,,,,,,,,,,,,,,,
2025-04-03,14:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SAO MATEUS,OUTRO LOCAL,OUTRO LOCAL,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,14.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,16:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,MARATAIZES,CENTRO,AGÊNCIA BANCÁRIA,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,16.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,14:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SANTA TERESA,OUTRO LOCAL,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,14.0,TARDE,,,,,,,,,,,,,,,
2025-04-03,18:10:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CASTELO,INDEPENDENCIA,RESIDÊNCIA,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,18.0,NOITE,,,,,,,,,,,,,,,
2025-04-03,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,SANTA PAULA I,AGÊNCIA BANCÁRIA,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,,,,,,,,,,,,,,,,,
2025-04-03,11:29:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,ITAPOA,AMBIENTE WEB,estelionatos,patrimonial,2025.0,4.0,ABR,2025-04-01,3.0,QUI,False,11.0,MANHA,,,,,,,,,,,,,,,
