data_fato,hora_fato,grupo_incidente,tipo_incidente,uf,municipio,bairro,tipo_local,fonte_dados,categoria_macro,ano,mes,mes_nome,data_mes,dia_da_semana_num,dia_da_semana,fim_de_semana,hora_num,periodo_dia
2025-02-11,17:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,RESIDENCIAL CENTRO DA SERRA,AMBIENTE WEB,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,1.0,TER,False,17.0,TARDE
2025-02-11,21:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,VERA CRUZ,AMBIENTE WEB,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,1.0,TER,False,21.0,NOITE
2025-02-11,17:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,RESIDENCIAL CENTRO DA SERRA,AMBIENTE WEB,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,1.0,TER,False,17.0,TARDE
2025-02-12,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,DA PENHA,AMBIENTE WEB,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,2.0,QUA,False,,
2025-02-12,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,DA PENHA,AMBIENTE WEB,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,2.0,QUA,False,,
2025-02-12,14:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,PRAIA DAS GAIVOTAS,OUTRO LOCAL,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,2.0,QUA,False,14.0,TARDE
2025-02-12,14:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM CAMBURI,AMBIENTE WEB,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,2.0,QUA,False,14.0,TARDE
2025-02-12,21:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO MATEUS,OUTRO LOCAL,AMBIENTE WEB,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,2.0,QUA,False,21.0,NOITE
2025-02-12,17:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,COBILANDIA,ESCRITORIO,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,2.0,QUA,False,17.0,TARDE
2025-02-12,11:57:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,MATA DA PRAIA,AMBIENTE WEB,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,2.0,QUA,False,11.0,MANHA
2025-02-12,16:06:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM DA PENHA,RESIDÊNCIA,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,2.0,QUA,False,16.0,TARDE
2025-02-12,17:57:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,MATA DA PRAIA,AMBIENTE WEB,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,2.0,QUA,False,17.0,TARDE
2025-02-12,17:20:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM CAMBURI,AMBIENTE WEB,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,2.0,QUA,False,17.0,TARDE
2025-02-12,07:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,PORTO CANOA,AMBIENTE WEB,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,2.0,QUA,False,7.0,MANHA
2025-02-12,12:49:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM CAMBURI,AGÊNCIA BANCÁRIA,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,2.0,QUA,False,12.0,TARDE
2025-03-01,09:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO GABRIEL DA PALHA,BARRA SECA,AMBIENTE WEB,crimes_informaticos,digital,2025.0,3.0,MAR,2025-03-01,5.0,SAB,True,9.0,MANHA
2025-03-01,20:33:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,NOVA BRASILIA,AMBIENTE WEB,crimes_informaticos,digital,2025.0,3.0,MAR,2025-03-01,5.0,SAB,True,20.0,NOITE
2025-03-01,12:07:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,VILA GARRIDO,AMBIENTE WEB,crimes_informaticos,digital,2025.0,3.0,MAR,2025-03-01,5.0,SAB,True,12.0,TARDE
2025-03-01,18:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,ARGOLAS,RESIDÊNCIA,crimes_informaticos,digital,2025.0,3.0,MAR,2025-03-01,5.0,SAB,True,18.0,NOITE
2025-03-01,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ALFREDO CHAVES,OURO BRANCO,AMBIENTE WEB,crimes_informaticos,digital,2025.0,3.0,MAR,2025-03-01,5.0,SAB,True,,
2025-03-01,23:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM CAMBURI,OUTRO LOCAL,crimes_informaticos,digital,2025.0,3.0,MAR,2025-03-01,5.0,SAB,True,23.0,NOITE
2025-03-01,15:09:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,GUARAPARI,IPIRANGA,OUTRO LOCAL,crimes_informaticos,digital,2025.0,3.0,MAR,2025-03-01,5.0,SAB,True,15.0,TARDE
2025-03-01,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,NOVA PALESTINA,AMBIENTE WEB,crimes_informaticos,digital,2025.0,3.0,MAR,2025-03-01,5.0,SAB,True,,
