fonte_dados,categoria_macro,genero,cor,idade,faixa_etaria,municipio,bairro,sexo,cutis
violencia_domestica,violencia_social,,,31.0,25_34,IBIRACU,ZONA RURAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,32.0,25_34,GUACUI,SANTA CRUZ,FEMININO,NEGRA
violencia_domestica,violencia_social,,,32.0,25_34,VIANA,MARCILIO DE NORONHA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,32.0,25_34,CARIACICA,NOVA VALVERDE,FEMININO,PARDA
violencia_domestica,violencia_social,,,34.0,25_34,LINHARES,INTERLAGOS,FEMININO,NEGRA
violencia_domestica,violencia_social,,,34.0,25_34,VENDA NOVA DO IMIGRANTE,ZONA RURAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,35.0,35_44,LINHARES,NOVO HORIZONTE,FEMININO,PARDA
violencia_domestica,violencia_social,,,35.0,35_44,ALFREDO CHAVES,OURO BRANCO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,35.0,35_44,VILA VELHA,JARDIM GUARANHUNS,FEMININO,PARDA
violencia_domestica,violencia_social,,,36.0,35_44,MONTANHA,OUTRO LOCAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,36.0,35_44,VILA VELHA,PAUL,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,36.0,35_44,ITAGUACU,MATA PAU,FEMININO,PARDA
violencia_domestica,violencia_social,,,39.0,35_44,LINHARES,PLANALTO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,40.0,35_44,MANTENOPOLIS,SAO JOSE,FEMININO,PARDA
violencia_domestica,violencia_social,,,41.0,35_44,SAO MATEUS,GURIRI,FEMININO,PARDA
violencia_domestica,violencia_social,,,43.0,35_44,CARIACICA,ITACIBA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,43.0,35_44,CARIACICA,PORTO DE SANTANA,FEMININO,PARDA
violencia_domestica,violencia_social,,,44.0,35_44,BREJETUBA,BREJAUBINHA,FEMININO,PARDA
violencia_domestica,violencia_social,,,44.0,35_44,SERRA,MANGUINHOS,FEMININO,PARDA
violencia_domestica,violencia_social,,,44.0,35_44,CACHOEIRO DE ITAPEMIRIM,CORAMARA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,45.0,45_54,VITORIA,JARDIM CAMBURI,FEMININO,BRANCA
violencia_domestica,violencia_social,,,47.0,45_54,BARRA DE SAO FRANCISCO,BAIRRO VILA LANDINHA,FEMININO,PARDA
violencia_domestica,violencia_social,,,47.0,45_54,AGUA DOCE DO NORTE,CRISTO REI,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,47.0,45_54,BARRA DE SAO FRANCISCO,BAIRRO VILA LUCIENE,FEMININO,NEGRA
violencia_domestica,violencia_social,,,47.0,45_54,SAO DOMINGOS DO NORTE,NITEROI,FEMININO,PARDA
violencia_domestica,violencia_social,,,49.0,45_54,SAO GABRIEL DA PALHA,SANTA HELENA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,51.0,45_54,JOAO NEIVA,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,51.0,45_54,VITORIA,ITARARE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,52.0,45_54,SERRA,PLANALTO SERRANO,FEMININO,PARDA
violencia_domestica,violencia_social,,,53.0,45_54,SERRA,NOVO PORTO CANOA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,53.0,45_54,SAO MATEUS,ZONA RURAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,54.0,45_54,ITAPEMIRIM,ITAIPAVA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,54.0,45_54,VIANA,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,57.0,55_64,MARILANDIA,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,57.0,55_64,SERRA,CHACARA PARREIRAL,FEMININO,NEGRA
violencia_domestica,violencia_social,,,57.0,55_64,VILA VELHA,CAVALIERE,FEMININO,NEGRA
violencia_domestica,violencia_social,,,57.0,55_64,IBIRACU,ELIAS BRAGATTO,S/I,PARDA
violencia_domestica,violencia_social,,,58.0,55_64,CARIACICA,SAO FRANCISCO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,59.0,55_64,LINHARES,PLANALTO,FEMININO,PARDA
violencia_domestica,violencia_social,,,59.0,55_64,COLATINA,CARLOS GERMANO NAUMANN,FEMININO,BRANCA
violencia_domestica,violencia_social,,,63.0,55_64,JOAO NEIVA,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,,,SAO MATEUS,RESIDENCIAL JACUI,FEMININO,PARDA
violencia_domestica,violencia_social,,,2.0,0_14,MARATAIZES,LAGOA DO SIRI,MASCULINO,BRANCA
violencia_domestica,violencia_social,,,13.0,0_14,VILA VELHA,ARACAS,MASCULINO,BRANCA
violencia_domestica,violencia_social,,,16.0,15_17,GUARAPARI,ADALBERTO SIMAO NADER,FEMININO,PARDA
violencia_domestica,violencia_social,,,17.0,15_17,JAGUARE,SEAC,FEMININO,BRANCA
violencia_domestica,violencia_social,,,18.0,18_24,COLATINA,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,18.0,18_24,VILA VELHA,IBES,FEMININO,BRANCA
violencia_domestica,violencia_social,,,21.0,18_24,VITORIA,RESISTENCIA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,22.0,18_24,BARRA DE SAO FRANCISCO,BAIRRO NOVA BARRA,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,22.0,18_24,CONCEICAO DA BARRA,MARCILIO DIAS I,FEMININO,PARDA
violencia_domestica,violencia_social,,,22.0,18_24,MARATAIZES,LAGOA DO SIRI,FEMININO,BRANCA
violencia_domestica,violencia_social,,,23.0,18_24,CASTELO,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,25.0,25_34,CARIACICA,NOVA ESPERANCA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,25.0,25_34,VILA VELHA,ARACAS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,25.0,25_34,LINHARES,CANIVETE,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,BOA ESPERANCA,CENTRO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,28.0,25_34,LINHARES,PLANALTO,FEMININO,PARDA
violencia_domestica,violencia_social,,,28.0,25_34,ITAPEMIRIM,ITAOCA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,28.0,25_34,VILA VELHA,JABURUNA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,30.0,25_34,CARIACICA,SANTA LUZIA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,30.0,25_34,ANCHIETA,PONTA DOS CASTELHANOS,FEMININO,PARDA
violencia_domestica,violencia_social,,,31.0,25_34,VITORIA,JARDIM DA PENHA,FEMININO,PARDA
violencia_domestica,violencia_social,,,31.0,25_34,CARIACICA,CAMPO VERDE,FEMININO,PARDA
violencia_domestica,violencia_social,,,32.0,25_34,COLATINA,BELA VISTA,FEMININO,PARDA
violencia_domestica,violencia_social,,,34.0,25_34,GUACUI,OUTRO LOCAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,34.0,25_34,VILA VELHA,SAO CONRADO,FEMININO,PARDA
violencia_domestica,violencia_social,,,34.0,25_34,SERRA,VILA NOVA DE COLARES,FEMININO,PARDA
violencia_domestica,violencia_social,,,35.0,35_44,VITORIA,ITARARE,FEMININO,PARDA
violencia_domestica,violencia_social,,,36.0,35_44,VILA VELHA,PRAIA DE ITAPARICA,FEMININO,PARDA
violencia_domestica,violencia_social,,,36.0,35_44,GUARAPARI,PRAIA DO MORRO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,36.0,35_44,MARATAIZES,ILMENITA,FEMININO,PARDA
violencia_domestica,violencia_social,,,37.0,35_44,ARACRUZ,BARRA DO RIACHO,FEMININO,PARDA
violencia_domestica,violencia_social,,,37.0,35_44,SAO MATEUS,GURIRI,FEMININO,PARDA
violencia_domestica,violencia_social,,,37.0,35_44,ARACRUZ,GUANABARA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,38.0,35_44,IRUPI,OUTRO LOCAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,39.0,35_44,COLATINA,LACE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,40.0,35_44,VILA VELHA,ULISSES GUIMARAES,FEMININO,NEGRA
violencia_domestica,violencia_social,,,42.0,35_44,VITORIA,BENTO FERREIRA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,43.0,35_44,AFONSO CLAUDIO,FAZENDA GUANDU,FEMININO,BRANCA
violencia_domestica,violencia_social,,,44.0,35_44,VILA VELHA,ARACAS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,45.0,45_54,ANCHIETA,PRAIA DE UBU,MASCULINO,BRANCA
violencia_domestica,violencia_social,,,45.0,45_54,COLATINA,MOACYR BROTAS,FEMININO,NEGRA
violencia_domestica,violencia_social,,,50.0,45_54,VILA VELHA,PRAIA DAS GAIVOTAS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,51.0,45_54,CARIACICA,ROSA DA PENHA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,56.0,55_64,FUNDAO,AGRIN CORREIA DA VITORIA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,60.0,55_64,SAO MATEUS,AROEIRA,FEMININO,PARDA
violencia_domestica,violencia_social,,,63.0,55_64,VILA VELHA,JABURUNA,FEMININO,PARDA
violencia_domestica,violencia_social,,,67.0,65_PLUS,VITORIA,ITARARE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,71.0,65_PLUS,ANCHIETA,PRAIA DE UBU,FEMININO,BRANCA
violencia_domestica,violencia_social,,,13.0,0_14,MARECHAL FLORIANO,OUTRO LOCAL,MASCULINO,BRANCA
violencia_domestica,violencia_social,,,15.0,15_17,ECOPORANGA,ZONA RURAL,MASCULINO,PARDA
violencia_domestica,violencia_social,,,18.0,18_24,SERRA,PARQUE JACARAIPE,FEMININO,PARDA
violencia_domestica,violencia_social,,,18.0,18_24,BOM JESUS DO NORTE,BELVEDERE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,19.0,18_24,SERRA,PARQUE RESIDENCIAL LARANJEIRAS,FEMININO,NEGRA
violencia_domestica,violencia_social,,,19.0,18_24,COLATINA,MARTINELI,FEMININO,BRANCA
violencia_domestica,violencia_social,,,20.0,18_24,NOVA VENECIA,BEIRA RIO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,22.0,18_24,MIMOSO DO SUL,SAO JOSE DAS TORRES,FEMININO,NEGRA
violencia_domestica,violencia_social,,,22.0,18_24,MIMOSO DO SUL,SAO JOSE DAS TORRES,FEMININO,NEGRA
violencia_domestica,violencia_social,,,23.0,18_24,MANTENOPOLIS,SANTA LUZIA DE MANTENOPOLIS,FEMININO,PARDA
violencia_domestica,violencia_social,,,23.0,18_24,NOVA VENECIA,OUTRO LOCAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,23.0,18_24,CONCEICAO DO CASTELO,JATOBA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,23.0,18_24,SAO MATEUS,RIBEIRAO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,23.0,18_24,VITORIA,ITARARE,FEMININO,PARDA
violencia_domestica,violencia_social,,,24.0,18_24,NOVA VENECIA,AEROPORTO,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,24.0,18_24,BOA ESPERANCA,VILA TAVARES,FEMININO,PARDA
violencia_domestica,violencia_social,,,25.0,25_34,CARIACICA,BANDEIRANTES,FEMININO,NEGRA
violencia_domestica,violencia_social,,,25.0,25_34,MUCURICI,ALTO BONITO,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,25.0,25_34,ARACRUZ,OUTRO LOCAL,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,26.0,25_34,PEDRO CANARIO,BOA VISTA,FEMININO,PARDA
violencia_domestica,violencia_social,,,26.0,25_34,ANCHIETA,ALVORADA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,26.0,25_34,VILA VELHA,PRAIA DA COSTA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,26.0,25_34,SERRA,VILA NOVA DE COLARES,FEMININO,NEGRA
violencia_domestica,violencia_social,,,27.0,25_34,SAO GABRIEL DA PALHA,SAO SEBASTIAO,FEMININO,PARDA
violencia_domestica,violencia_social,,,28.0,25_34,SAO MATEUS,GURIRI,FEMININO,PARDA
violencia_domestica,violencia_social,,,28.0,25_34,COLATINA,OPERARIO,FEMININO,PARDA
violencia_domestica,violencia_social,,,28.0,25_34,COLATINA,SANTOS DUMONT,FEMININO,PARDA
violencia_domestica,violencia_social,,,28.0,25_34,VILA VELHA,SANTA PAULA II,FEMININO,NEGRA
violencia_domestica,violencia_social,,,29.0,25_34,COLATINA,VILA AMELIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,ARACRUZ,ITAPUTERA,FEMININO,PARDA
violencia_domestica,violencia_social,,,30.0,25_34,NOVA VENECIA,BEIRA RIO,FEMININO,PARDA
violencia_domestica,violencia_social,,,31.0,25_34,NOVA VENECIA,FILOMENA,FEMININO,PARDA
violencia_domestica,violencia_social,,,31.0,25_34,BOA ESPERANCA,OUTRO LOCAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,31.0,25_34,VITORIA,JARDIM DA PENHA,FEMININO,PARDA
violencia_domestica,violencia_social,,,32.0,25_34,JOAO NEIVA,MONTE LIBANO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,32.0,25_34,SAO GABRIEL DA PALHA,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,32.0,25_34,ECOPORANGA,ZONA RURAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,32.0,25_34,SANTA MARIA DE JETIBA,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,33.0,25_34,JERONIMO MONTEIRO,VILA CRUZEIRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,33.0,25_34,SERRA,BAIRRO DAS LARANJEIRAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,34.0,25_34,RIO BANANAL,ZONA RURAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,34.0,25_34,SAO GABRIEL DA PALHA,SAO SEBASTIAO,MASCULINO,PARDA
violencia_domestica,violencia_social,,,35.0,35_44,PANCAS,LIRIO DOS VALES,FEMININO,PARDA
violencia_domestica,violencia_social,,,35.0,35_44,MUNIZ FREIRE,ALTO NORTE,FEMININO,NEGRA
violencia_domestica,violencia_social,,,35.0,35_44,SERRA,BALNEARIO DE CARAPEBUS,FEMININO,NEGRA
violencia_domestica,violencia_social,,,36.0,35_44,ARACRUZ,MAR AZUL,FEMININO,PARDA
violencia_domestica,violencia_social,,,36.0,35_44,ITAPEMIRIM,GRAUNA,FEMININO,PARDA
violencia_domestica,violencia_social,,,36.0,35_44,ARACRUZ,GUAXINDIBA,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,37.0,35_44,CARIACICA,NOVA ESPERANCA,FEMININO,PARDA
violencia_domestica,violencia_social,,,38.0,35_44,CONCEICAO DA BARRA,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,39.0,35_44,SOORETAMA,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,39.0,35_44,AGUIA BRANCA,OUTRO LOCAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,39.0,35_44,IUNA,PEQUIA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,40.0,35_44,CACHOEIRO DE ITAPEMIRIM,AMARAL,FEMININO,NEGRA
violencia_domestica,violencia_social,,,42.0,35_44,VILA VELHA,ARIBIRI,FEMININO,NEGRA
violencia_domestica,violencia_social,,,42.0,35_44,AFONSO CLAUDIO,OUTRO LOCAL,FEMININO,NEGRA
violencia_domestica,violencia_social,,,43.0,35_44,GUARAPARI,PRAIA DO MORRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,44.0,35_44,MIMOSO DO SUL,ITAPOA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,44.0,35_44,MIMOSO DO SUL,ITAPOA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,44.0,35_44,VITORIA,PRAIA DO CANTO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,44.0,35_44,MARECHAL FLORIANO,OUTRO LOCAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,45.0,45_54,CASTELO,SANTO ANDREZINHO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,45.0,45_54,SERRA,VALPARAISO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,46.0,45_54,CACHOEIRO DE ITAPEMIRIM,BASILEIA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,46.0,45_54,AFONSO CLAUDIO,RIBEIRAO DO COSTA,FEMININO,PARDA
violencia_domestica,violencia_social,,,49.0,45_54,DOMINGOS MARTINS,PEROBAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,50.0,45_54,SANTA LEOPOLDINA,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,56.0,55_64,BARRA DE SAO FRANCISCO,BAIRRO VILA LANDINHA,FEMININO,PARDA
violencia_domestica,violencia_social,,,63.0,55_64,COLATINA,CARLOS GERMANO NAUMANN,FEMININO,BRANCA
violencia_domestica,violencia_social,,,70.0,65_PLUS,VILA VELHA,CENTRO VILA VELHA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,,,ALFREDO CHAVES,CENTRO,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,,,ANCHIETA,BAIXO PONGAL,S/I,PARDA
violencia_domestica,violencia_social,,,14.0,0_14,ALFREDO CHAVES,ZONA RURAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,15.0,15_17,ANCHIETA,BAIXO PONGAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,17.0,15_17,SERRA,JOSE DE ANCHIETA II,FEMININO,PARDA
violencia_domestica,violencia_social,,,18.0,18_24,ARACRUZ,SAO CLEMENTE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,19.0,18_24,SAO MATEUS,LIBERDADE,FEMININO,PARDA
violencia_domestica,violencia_social,,,20.0,18_24,CARIACICA,FLEXAL II,FEMININO,PARDA
violencia_domestica,violencia_social,,,20.0,18_24,CARIACICA,NOVA ROSA DA PENHA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,20.0,18_24,SANTA TERESA,SANTO ANTONIO DO CANAA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,20.0,18_24,IBIRACU,SAO CRISTOVAO,FEMININO,PARDA
violencia_domestica,violencia_social,,,21.0,18_24,GUARAPARI,ITAPEBUSSU,FEMININO,PARDA
violencia_domestica,violencia_social,,,21.0,18_24,ALFREDO CHAVES,PARQUE RESIDENCIAL ALFREDO CHAVES,S/I,PARDA
violencia_domestica,violencia_social,,,22.0,18_24,SERRA,VILA NOVA DE COLARES,FEMININO,PARDA
violencia_domestica,violencia_social,,,23.0,18_24,GUACUI,MORADA DAS PALMEIRAS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,23.0,18_24,SERRA,JOSE DE ANCHIETA II,MASCULINO,NEGRA
violencia_domestica,violencia_social,,,23.0,18_24,LINHARES,BEBEDOURO,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,23.0,18_24,MARATAIZES,CIDADE NOVA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,23.0,18_24,BARRA DE SAO FRANCISCO,MONTE SENIR,FEMININO,PARDA
violencia_domestica,violencia_social,,,23.0,18_24,VILA VELHA,PRAIA DA COSTA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,23.0,18_24,CACHOEIRO DE ITAPEMIRIM,BELA VISTA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,23.0,18_24,BARRA DE SAO FRANCISCO,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,24.0,18_24,RIO BANANAL,SAO SEBASTIAO,FEMININO,PARDA
violencia_domestica,violencia_social,,,25.0,25_34,LINHARES,INTERLAGOS,FEMININO,NEGRA
violencia_domestica,violencia_social,,,25.0,25_34,GUARAPARI,IPIRANGA,FEMININO,PARDA
violencia_domestica,violencia_social,,,25.0,25_34,CASTELO,NOSSA SENHORA APARECIDA,FEMININO,PARDA
violencia_domestica,violencia_social,,,25.0,25_34,SERRA,BAIRRO DE FATIMA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,25.0,25_34,SERRA,SERRA DOURADA I,FEMININO,NEGRA
violencia_domestica,violencia_social,,,26.0,25_34,CARIACICA,FLEXAL II,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,VITORIA,ITARARE,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,PEDRO CANARIO,LIONORIO I,FEMININO,NEGRA
violencia_domestica,violencia_social,,,30.0,25_34,ITAGUACU,OTTO LUIZ HOFFMAN,FEMININO,PARDA
violencia_domestica,violencia_social,,,30.0,25_34,CACHOEIRO DE ITAPEMIRIM,SAO LUIZ GONZAGA,FEMININO,PARDA
violencia_domestica,violencia_social,,,30.0,25_34,CARIACICA,PORTO DE SANTANA,FEMININO,PARDA
violencia_domestica,violencia_social,,,30.0,25_34,CARIACICA,PORTO DE SANTANA,FEMININO,PARDA
violencia_domestica,violencia_social,,,30.0,25_34,CARIACICA,SAO GERALDO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,31.0,25_34,CACHOEIRO DE ITAPEMIRIM,SANTO ANTONIO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,31.0,25_34,VILA VELHA,GLORIA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,33.0,25_34,GOVERNADOR LINDENBERG,MOACIR AVIDOS,S/I,BRANCA
violencia_domestica,violencia_social,,,33.0,25_34,LINHARES,PLANALTO,FEMININO,PARDA
violencia_domestica,violencia_social,,,33.0,25_34,CARIACICA,CAMPO GRANDE,FEMININO,PARDA
violencia_domestica,violencia_social,,,33.0,25_34,SAO MATEUS,VITORIA,FEMININO,INDIGENA
violencia_domestica,violencia_social,,,35.0,35_44,LINHARES,INTERLAGOS,FEMININO,PARDA
violencia_domestica,violencia_social,,,35.0,35_44,LINHARES,OUTRO LOCAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,36.0,35_44,SANTA MARIA DE JETIBA,SAO LUIS,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,36.0,35_44,SERRA,JOSE DE ANCHIETA II,FEMININO,PARDA
violencia_domestica,violencia_social,,,36.0,35_44,CACHOEIRO DE ITAPEMIRIM,VILA RICA,FEMININO,PARDA
violencia_domestica,violencia_social,,,36.0,35_44,GUARAPARI,PRAIA DO MORRO,S/I,PARDA
violencia_domestica,violencia_social,,,37.0,35_44,VILA VELHA,PRIMEIRO DE MAIO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,37.0,35_44,SERRA,BICANGA,FEMININO,PARDA
violencia_domestica,violencia_social,,,38.0,35_44,ARACRUZ,SAO MARCOS,FEMININO,PARDA
violencia_domestica,violencia_social,,,38.0,35_44,ANCHIETA,CANTAGALO,FEMININO,PARDA
violencia_domestica,violencia_social,,,39.0,35_44,LINHARES,AVISO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,40.0,35_44,MARATAIZES,BARRA DE ITAPEMIRIM,FEMININO,BRANCA
violencia_domestica,violencia_social,,,40.0,35_44,SERRA,NOVO PORTO CANOA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,41.0,35_44,PINHEIROS,OUTRO LOCAL,S/I,NEGRA
violencia_domestica,violencia_social,,,42.0,35_44,CACHOEIRO DE ITAPEMIRIM,SOTURNO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,44.0,35_44,VITORIA,SANTO ANTONIO,FEMININO,PARDA
violencia_domestica,violencia_social,,,45.0,45_54,SERRA,ENSEADA DE JACARAIPE,FEMININO,PARDA
violencia_domestica,violencia_social,,,45.0,45_54,SERRA,CENTRAL CARAPINA,FEMININO,PARDA
violencia_domestica,violencia_social,,,46.0,45_54,SERRA,BAIRRO DAS LARANJEIRAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,48.0,45_54,ALFREDO CHAVES,ZONA RURAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,48.0,45_54,CARIACICA,CAMPO GRANDE,FEMININO,PARDA
violencia_domestica,violencia_social,,,48.0,45_54,COLATINA,SAO MARCOS,FEMININO,PARDA
violencia_domestica,violencia_social,,,49.0,45_54,CARIACICA,CAMPO GRANDE,MASCULINO,BRANCA
violencia_domestica,violencia_social,,,49.0,45_54,ARACRUZ,ITAPUTERA,FEMININO,PARDA
violencia_domestica,violencia_social,,,50.0,45_54,VILA VELHA,PONTA DA FRUTA,FEMININO,PARDA
violencia_domestica,violencia_social,,,51.0,45_54,SAO JOSE DO CALCADO,JOAO MARCELINO DE FREITAS,FEMININO,NEGRA
violencia_domestica,violencia_social,,,52.0,45_54,AGUA DOCE DO NORTE,GOVERNADOR LACERDA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,54.0,45_54,SANTA MARIA DE JETIBA,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,55.0,55_64,CARIACICA,MARACANA,MASCULINO,PARDA
violencia_domestica,violencia_social,,,56.0,55_64,VILA VELHA,RIO MARINHO,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,58.0,55_64,LINHARES,AVISO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,59.0,55_64,VITORIA,NOVA PALESTINA,FEMININO,PARDA
violencia_domestica,violencia_social,,,60.0,55_64,CARIACICA,FLEXAL II,FEMININO,NEGRA
violencia_domestica,violencia_social,,,61.0,55_64,PANCAS,SEBASTIAO FURTADO,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,70.0,65_PLUS,CACHOEIRO DE ITAPEMIRIM,ALVARO TAVARES,FEMININO,PARDA
violencia_domestica,violencia_social,,,7.0,0_14,ARACRUZ,OUTRO LOCAL,MASCULINO,BRANCA
violencia_domestica,violencia_social,,,14.0,0_14,LINHARES,OUTRO LOCAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,16.0,15_17,SERRA,FEU ROSA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,18.0,18_24,COLATINA,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,18.0,18_24,VITORIA,ANDORINHAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,19.0,18_24,SERRA,NOVA CARAPINA I,FEMININO,PARDA
violencia_domestica,violencia_social,,,21.0,18_24,VILA VELHA,BALNEARIO PONTA DA FRUTA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,21.0,18_24,COLATINA,SAO SILVANO,FEMININO,PARDA
violencia_domestica,violencia_social,,,22.0,18_24,JAGUARE,NOVO TEMPO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,22.0,18_24,VILA VELHA,CENTRO VILA VELHA,FEMININO,PARDA
violencia_domestica,violencia_social,,,22.0,18_24,CARIACICA,CAMPINA GRANDE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,23.0,18_24,AGUA DOCE DO NORTE,OUTRO LOCAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,23.0,18_24,GUACUI,BALANCA,FEMININO,PARDA
violencia_domestica,violencia_social,,,24.0,18_24,VILA VELHA,BRISAMAR,FEMININO,BRANCA
violencia_domestica,violencia_social,,,24.0,18_24,VILA VELHA,RESIDENCIAL JABAETE,FEMININO,PARDA
violencia_domestica,violencia_social,,,26.0,25_34,IBATIBA,SAO JOSE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,26.0,25_34,VILA VELHA,BRISAMAR,MASCULINO,BRANCA
