data_fato,hora_fato,tipo_boletim,tipo_envolvimento,idade,sexo,cutis,cod_incidente,grupo_incidente,tipo_incidente,uf,municipio,bairro,tipo_local,fonte_dados,categoria_macro,ano,mes,mes_nome,data_mes,dia_da_semana_num,dia_da_semana,fim_de_semana,hora_num,periodo_dia,faixa_etaria
2025-04-04,10:18:00,BABU,VITIMA,33.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SAO MATEUS,MARIRICU,VIA PÚBLICA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,10.0,MANHA,25_34
2025-04-04,Indeterminada,BU,VITIMA,33.0,FEMININO,PARDA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,LINHARES,TRES BARRAS,CASA DE SHOW/EVENTOS,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,,,25_34
2025-04-04,02:51:00,BABU,VITIMA,34.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SANTA MARIA DE JETIBA,RIO POSS MOUSER,VIA PÚBLICA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,2.0,MADRUGADA,25_34
2025-04-04,04:30:00,BU,VITIMA,34.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CARIACICA,SANTA BARBARA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,4.0,MADRUGADA,25_34
2025-04-04,08:25:00,BABU,VITIMA,34.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,DOMINGOS MARTINS,VILA VERDE,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,8.0,MANHA,25_34
2025-04-04,Indeterminada,BU,VITIMA,34.0,FEMININO,PARDA,A07F,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: CONTRA MULHER - LEI MARIA PENHA,ES,CARIACICA,ITACIBA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,,,25_34
2025-04-04,22:43:00,BABU,VITIMA,34.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CACHOEIRO DE ITAPEMIRIM,AGOSTINHO SIMONATO,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,22.0,NOITE,25_34
2025-04-04,00:07:00,BABU,VITIMA,35.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,GUACUI,CENTRO,VIA PÚBLICA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,0.0,MADRUGADA,35_44
2025-04-04,00:00:00,BU,VITIMA,35.0,MASCULINO,AMARELA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,NOVA VENECIA,BEIRA RIO,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,0.0,MADRUGADA,35_44
2025-04-04,15:00:00,BU,VITIMA,35.0,FEMININO,PARDA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,VITORIA,CENTRO,COMÉRCIO,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,15.0,TARDE,35_44
2025-04-04,20:08:00,BABU,VITIMA,36.0,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,VENDA NOVA DO IMIGRANTE,SAO JOAO DE VICOSA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,20.0,NOITE,35_44
2025-04-04,03:53:00,BABU,VITIMA,39.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,ALEGRE,CENTRO,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,3.0,MADRUGADA,35_44
2025-04-04,16:41:00,BABU,VITIMA,40.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VILA VELHA,PRAIA DAS GAIVOTAS,VIA PÚBLICA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,16.0,TARDE,35_44
2025-04-04,Indeterminada,BU,VITIMA,40.0,FEMININO,NEGRA,A11D,CRIMES CONTRA A PESSOA,"CRIMES CONTRA A PESSOA: CALÚNIA, DIFAMAÇÃO E INJÚRIA: CONTRA MULHER - LEI MARIA PENHA",ES,SERRA,PRAIA DA BALEIA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,,,35_44
2025-04-04,22:55:00,BABU,VITIMA,41.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SAO GABRIEL DA PALHA,BOA VISTA,COMÉRCIO,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,22.0,NOITE,35_44
2025-04-04,10:00:00,BU,VITIMA,41.0,FEMININO,BRANCA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,GOVERNADOR LINDENBERG,NOVO BRASIL,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,10.0,MANHA,35_44
2025-04-04,12:30:00,BU,VITIMA,42.0,FEMININO,PARDA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,RIO NOVO DO SUL,SAO JOSE,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,12.0,TARDE,35_44
2025-04-04,Indeterminada,BU,VITIMA,42.0,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,SERRA,DIVINOPOLIS,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,,,35_44
2025-04-04,08:00:00,BU,VITIMA,42.0,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,VITORIA,JARDIM CAMBURI,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,8.0,MANHA,35_44
2025-04-04,18:00:00,BU,VITIMA,42.0,FEMININO,PARDA,B04A,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: APROPRIAÇÃO INDÉBITA: CONTRA MULHER - LEI MARIA PENHA,ES,CARIACICA,NOVA ROSA DA PENHA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,18.0,NOITE,35_44
2025-04-04,09:43:00,BU,VITIMA,44.0,FEMININO,BRANCA,H07A,CONTRAVENÇÕES,CONTRAVENÇÕES: PERTURBAÇÃO DA TRANQUILIDADE: CONTRA MULHER - LEI MARIA PENHA,ES,VILA VELHA,PRAIA DE ITAPARICA,OUTRO LOCAL,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,9.0,MANHA,35_44
2025-04-04,20:03:00,BABU,VITIMA,45.0,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,SANTA LEOPOLDINA,VILA NOVA,COMÉRCIO,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,20.0,NOITE,45_54
2025-04-04,17:00:00,BU,VITIMA,46.0,FEMININO,PARDA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,SAO MATEUS,MORADA DO RIBEIRAO,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,17.0,TARDE,45_54
2025-04-04,20:00:00,BU,VITIMA,46.0,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,VILA VELHA,BOA VISTA I,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,20.0,NOITE,45_54
2025-04-04,03:00:00,BU,VITIMA,47.0,FEMININO,BRANCA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,CARIACICA,CAMPO GRANDE,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,3.0,MADRUGADA,45_54
2025-04-04,08:30:00,BU,VITIMA,47.0,FEMININO,PARDA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,VILA VELHA,BARRAMARES,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,8.0,MANHA,45_54
2025-04-04,18:46:00,BABU,VITIMA,47.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VILA VELHA,BARRAMARES,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,18.0,NOITE,45_54
2025-04-04,13:30:00,BU,VITIMA,48.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VITORIA,ILHA DO PRINCIPE,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,13.0,TARDE,45_54
2025-04-04,18:00:00,BU,VITIMA,49.0,FEMININO,PARDA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,ANCHIETA,OUTRO LOCAL,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,18.0,NOITE,45_54
2025-04-04,Indeterminada,BU,VITIMA,49.0,FEMININO,PARDA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,VITORIA,SANTA LUCIA,AMBIENTE WEB,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,,,45_54
2025-04-04,16:10:00,BU,VITIMA,50.0,FEMININO,BRANCA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,SANTA LEOPOLDINA,CENTRO,VIA PÚBLICA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,16.0,TARDE,45_54
2025-04-04,00:00:00,BU,VITIMA,50.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SANTA TERESA,VILA NOVA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,0.0,MADRUGADA,45_54
2025-04-04,20:10:00,BU,VITIMA,52.0,MASCULINO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CACHOEIRO DE ITAPEMIRIM,GILBERTO MACHADO,COMÉRCIO,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,20.0,NOITE,45_54
2025-04-04,14:00:00,BU,VITIMA,53.0,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,CASTELO,CENTRO,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,14.0,TARDE,45_54
2025-04-04,10:00:00,BU,VITIMA,54.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,RIO BANANAL,SAO SEBASTIAO,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,10.0,MANHA,45_54
2025-04-04,18:17:00,BABU,VITIMA,56.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,GUACUI,SAO ROMAO,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,18.0,NOITE,55_64
2025-04-04,22:28:00,BABU,VITIMA,57.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,IBATIBA,IPE,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,22.0,NOITE,55_64
2025-04-04,16:50:00,BABU,VITIMA,60.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CACHOEIRO DE ITAPEMIRIM,RECANTO,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,16.0,TARDE,55_64
2025-04-04,15:00:00,BU,VITIMA,63.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,ARACRUZ,SEGATO,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,15.0,TARDE,55_64
2025-04-04,12:34:00,BABU,VITIMA,64.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VITORIA,MARUIPE,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,12.0,TARDE,55_64
2025-04-04,09:00:00,BU,VITIMA,64.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,BARRA DE SAO FRANCISCO,BAIRRO COLINA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,9.0,MANHA,55_64
2025-04-04,23:00:00,BU,VITIMA,66.0,FEMININO,NEGRA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,CACHOEIRO DE ITAPEMIRIM,VILA RICA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,23.0,NOITE,65_PLUS
2025-04-04,Indeterminada,BU,VITIMA,69.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,PEDRO CANARIO,CANARINHA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,,,65_PLUS
2025-04-04,15:01:00,BABU,VITIMA,70.0,FEMININO,PARDA,B05A,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: DANOS: CONTRA MULHER - LEI MARIA PENHA,ES,CONCEICAO DO CASTELO,CENTRO,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,4.0,SEX,False,15.0,TARDE,65_PLUS
2025-04-05,08:40:00,BABU,VITIMA,,S/I,NEGRA,A02B1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: TENTATIVA DE HOMICÍDIO: POR ARMA BRANCA: CONTRA MULHER - LEI MARIA PENHA,ES,SOORETAMA,JUNCADO,VIA PÚBLICA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,5.0,SAB,True,8.0,MANHA,
2025-04-05,23:20:00,BABU,VITIMA,,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,MARILANDIA,ZONA RURAL,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,5.0,SAB,True,23.0,NOITE,
2025-04-05,12:53:00,BU,VITIMA,15.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CACHOEIRO DE ITAPEMIRIM,SOTURNO,REPARTICAO PUBLICA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,5.0,SAB,True,12.0,TARDE,15_17
2025-04-05,17:00:00,BU,VITIMA,20.0,FEMININO,NEGRA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,COLATINA,SANTA HELENA,INDUSTRIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,5.0,SAB,True,17.0,TARDE,18_24
2025-04-05,03:00:00,BU,VITIMA,21.0,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,SERRA,VILA NOVA DE COLARES,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,5.0,SAB,True,3.0,MADRUGADA,18_24
2025-04-05,16:01:00,BABU,VITIMA,21.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,LINHARES,INTERLAGOS,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,5.0,SAB,True,16.0,TARDE,18_24
2025-04-05,01:24:00,BABU,VITIMA,22.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CONCEICAO DA BARRA,ANTONIO LOPEZ,VIA PÚBLICA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,5.0,SAB,True,1.0,MADRUGADA,18_24
2025-04-05,16:00:00,BU,VITIMA,22.0,FEMININO,PARDA,A07F,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: CONTRA MULHER - LEI MARIA PENHA,ES,VILA VELHA,ATAIDE,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,5.0,SAB,True,16.0,TARDE,18_24
2025-04-05,20:12:00,BABU,VITIMA,24.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VILA VELHA,JABURUNA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,5.0,SAB,True,20.0,NOITE,18_24
2025-04-05,07:00:00,BABU,VITIMA,25.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VILA VELHA,ULISSES GUIMARAES,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,5.0,SAB,True,7.0,MANHA,25_34
2025-04-05,16:02:00,BABU,VITIMA,25.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,BARRA DE SAO FRANCISCO,MORRO DA COLINA,VIA PÚBLICA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,5.0,SAB,True,16.0,TARDE,25_34
2025-04-05,22:00:00,BABU,VITIMA,25.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SAO GABRIEL DA PALHA,CENTRO,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,5.0,SAB,True,22.0,NOITE,25_34
2025-04-05,00:00:00,BU,VITIMA,25.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,NOVA VENECIA,RUBIA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,5.0,SAB,True,0.0,MADRUGADA,25_34
2025-04-05,20:00:00,BU,VITIMA,25.0,FEMININO,PARDA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,VITORIA,SANTO ANTONIO,VIA PÚBLICA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,5.0,SAB,True,20.0,NOITE,25_34
2025-04-05,08:10:00,BABU,VITIMA,26.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VARGEM ALTA,SAO JOSE,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,5.0,SAB,True,8.0,MANHA,25_34
2025-04-05,00:00:00,BABU,VITIMA,26.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CACHOEIRO DE ITAPEMIRIM,DOUTOR GILSON CARONE,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,5.0,SAB,True,0.0,MADRUGADA,25_34
2025-04-05,08:00:00,BU,VITIMA,26.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CACHOEIRO DE ITAPEMIRIM,DOUTOR GILSON CARONE,VIA PÚBLICA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,5.0,SAB,True,8.0,MANHA,25_34
2025-04-05,11:10:00,BABU,VITIMA,26.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CACHOEIRO DE ITAPEMIRIM,ZONA RURAL,VIA PÚBLICA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,5.0,SAB,True,11.0,MANHA,25_34
2025-04-05,15:11:00,BABU,VITIMA,26.0,MASCULINO,BRANCA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,COLATINA,COLATINA VELHA,REPARTICAO PUBLICA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,5.0,SAB,True,15.0,TARDE,25_34
2025-04-05,15:58:00,BABU,VITIMA,26.0,FEMININO,PARDA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,COLATINA,JOAO MANOEL MENEGUELI,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,5.0,SAB,True,15.0,TARDE,25_34
2025-04-05,09:00:00,BU,VITIMA,26.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VITORIA,MATA DA PRAIA,COMÉRCIO,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,5.0,SAB,True,9.0,MANHA,25_34
2025-04-05,00:10:00,BABU,VITIMA,27.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,LINHARES,INTERLAGOS,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,5.0,SAB,True,0.0,MADRUGADA,25_34
2025-04-05,14:41:00,BABU,VITIMA,27.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,JAGUARE,SEAC,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,5.0,SAB,True,14.0,TARDE,25_34
2025-04-05,23:17:00,BU,VITIMA,27.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SANTA MARIA DE JETIBA,CENTRO,VIA PÚBLICA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,5.0,SAB,True,23.0,NOITE,25_34
2025-04-05,00:41:00,BABU,VITIMA,28.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CASTELO,CENTRO,VIA PÚBLICA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,5.0,SAB,True,0.0,MADRUGADA,25_34
2025-04-05,15:11:00,BABU,VITIMA,28.0,FEMININO,BRANCA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,COLATINA,COLATINA VELHA,REPARTICAO PUBLICA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,5.0,SAB,True,15.0,TARDE,25_34
2025-04-05,02:09:00,BABU,VITIMA,29.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,LINHARES,FARIAS,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,5.0,SAB,True,2.0,MADRUGADA,25_34
2025-04-05,12:51:00,BABU,VITIMA,29.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VILA VELHA,GLORIA,RESIDÊNCIA,violencia_domestica,violencia_social,2025.0,4.0,ABR,2025-04-01,5.0,SAB,True,12.0,TARDE,25_34
