_id,DATA DO FATO,HORA DO FATO,TIPO DE BOLETIM,TIPO DE ENVOLVIMENTO,IDADE,SEXO,CÚTIS,CÓD. INCIDENTE,GRUPO DE INCIDENTE,TIPO DE INCIDENTE,UF,MUNICÍPIO,BAIRRO,TIPO DE LOCAL
7128,2025-06-04T00:00:00,12:00:00,BU,VITIMA,32,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,ARACRUZ,GUARANA,RESIDÊNCIA
7129,2025-06-04T00:00:00,Indeterminada,BU,VITIMA,32,FEMININO,PARDA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,MUNIZ FREIRE,ALTO NORTE,RESIDÊNCIA
7130,2025-06-04T00:00:00,Indeterminada,BU,VITIMA,32,S/I,NEGRA,Z32,OCORRÊNCIAS DIVERSAS/ASSISTÊNCIAIS,OCORRÊNCIAS DIVERSAS/ASSISTÊNCIAIS: NOS TERMOS DA LEI MARIA PENHA,ES,SERRA,BOA VISTA II,AMBIENTE WEB
7131,2025-06-04T00:00:00,Indeterminada,BU,VITIMA,33,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SAO MATEUS,GURIRI,RESIDÊNCIA
7132,2025-06-04T00:00:00,18:23:00,BABU,VITIMA,34,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,AFONSO CLAUDIO,ALTO GUANDU,RODOVIA ESTADUAL
7133,2025-06-04T00:00:00,00:18:00,BABU,VITIMA,35,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,GOVERNADOR LINDENBERG,NOVA BRASILIA,VIA PÚBLICA
7134,2025-06-04T00:00:00,01:31:00,BABU,VITIMA,35,FEMININO,NEGRA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,CACHOEIRO DE ITAPEMIRIM,NOSSA SENHORA DE FATIMA,RESIDÊNCIA
7135,2025-06-04T00:00:00,05:00:00,BABU,VITIMA,35,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,LINHARES,BEBEDOURO,VIA PÚBLICA
7136,2025-06-04T00:00:00,19:00:00,BU,VITIMA,35,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,JAGUARE,IRMA TEREZA ALTOE,RESIDÊNCIA
7137,2025-06-04T00:00:00,00:00:00,BU,VITIMA,35,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,NOVA VENECIA,RUBIA,RESIDÊNCIA
7138,2025-06-04T00:00:00,Indeterminada,BU,VITIMA,36,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,CONCEICAO DO CASTELO,SANTA LUZIA,RESIDÊNCIA
7139,2025-06-04T00:00:00,23:20:00,BU,VITIMA,36,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SAO MATEUS,SANTA MARIA,OUTRO LOCAL
7140,2025-06-04T00:00:00,23:59:00,BABU,VITIMA,37,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,PANCAS,NOSSA SENHORA APARECIDA,RESIDÊNCIA
7141,2025-06-04T00:00:00,19:30:00,BU,VITIMA,37,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,ECOPORANGA,NOSSA SENHORA APARECIDA,RESIDÊNCIA
7142,2025-06-04T00:00:00,11:30:00,BABU,VITIMA,39,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,BAIXO GUANDU,SANTA MONICA,RESIDÊNCIA
7143,2025-06-04T00:00:00,21:24:00,BABU,VITIMA,39,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CONCEICAO DA BARRA,ANTONIO LOPEZ,RESIDÊNCIA
7144,2025-06-04T00:00:00,12:00:00,BU,VITIMA,40,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,MARATAIZES,BARRA DE ITAPEMIRIM,REPARTICAO PUBLICA
7145,2025-06-04T00:00:00,Indeterminada,BU,VITIMA,40,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,RIO BANANAL,SAO JORGE DO TIRADENTES,RESIDÊNCIA
7146,2025-06-04T00:00:00,19:00:00,BU,VITIMA,40,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VILA VELHA,JARDIM DO VALE,RESIDÊNCIA
7147,2025-06-04T00:00:00,Indeterminada,BU,VITIMA,42,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,LINHARES,ARACA,VIA PÚBLICA
7148,2025-06-04T00:00:00,Indeterminada,BU,VITIMA,42,FEMININO,NEGRA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,CARIACICA,VISTA MAR,RESIDÊNCIA
7149,2025-06-04T00:00:00,15:00:00,BU,VITIMA,43,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,SERRA,NOVO PORTO CANOA,RESIDÊNCIA
7150,2025-06-04T00:00:00,18:58:00,BABU,VITIMA,44,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,COLATINA,AYRTON SENNA,RESIDÊNCIA
7151,2025-06-04T00:00:00,Indeterminada,BU,VITIMA,44,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,CONCEICAO DO CASTELO,OUTRO LOCAL,AMBIENTE WEB
7152,2025-06-04T00:00:00,Indeterminada,BU,VITIMA,44,FEMININO,BRANCA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,VILA VALERIO,ZONA RURAL,RESIDÊNCIA
7153,2025-06-04T00:00:00,01:09:08,BABU,VITIMA,45,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VILA VELHA,SANTA PAULA I,RESIDÊNCIA
7154,2025-06-04T00:00:00,06:48:00,BABU,VITIMA,45,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,GUARAPARI,BALNEARIO MEAIPE,COMÉRCIO
7155,2025-06-04T00:00:00,17:00:00,BU,VITIMA,45,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SERRA,MATA DA SERRA,RESIDÊNCIA
7156,2025-06-04T00:00:00,14:14:00,BABU,VITIMA,45,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SERRA,FEU ROSA,RESIDÊNCIA
7157,2025-06-04T00:00:00,14:03:00,BABU,VITIMA,45,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,COLATINA,SAO JUDAS TADEU,VIA PÚBLICA
7158,2025-06-04T00:00:00,12:00:00,BU,VITIMA,45,FEMININO,PARDA,A11D,CRIMES CONTRA A PESSOA,"CRIMES CONTRA A PESSOA: CALÚNIA, DIFAMAÇÃO E INJÚRIA: CONTRA MULHER - LEI MARIA PENHA",ES,VILA VELHA,ALECRIM,OUTRO LOCAL
7159,2025-06-04T00:00:00,13:00:00,BU,VITIMA,46,FEMININO,NEGRA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,VITORIA,MONTE BELO,RESIDÊNCIA
7160,2025-06-04T00:00:00,18:34:00,BABU,VITIMA,46,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CONCEICAO DA BARRA,ANTONIO LOPEZ,RESIDÊNCIA
7161,2025-06-04T00:00:00,Indeterminada,BU,VITIMA,47,FEMININO,PARDA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,JAGUARE,OUTRO LOCAL,AMBIENTE WEB
7162,2025-06-04T00:00:00,15:27:00,BABU,VITIMA,48,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,ARACRUZ,SAO CLEMENTE,RESIDÊNCIA
7163,2025-06-04T00:00:00,15:00:00,BU,VITIMA,48,FEMININO,BRANCA,A07F,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: CONTRA MULHER - LEI MARIA PENHA,ES,SERRA,TAQUARA I,RESIDÊNCIA
7164,2025-06-04T00:00:00,19:34:00,BABU,VITIMA,48,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CACHOEIRO DE ITAPEMIRIM,SAO FRANCISCO DE ASSIS,VIA PÚBLICA
7165,2025-06-04T00:00:00,10:00:00,BU,VITIMA,48,FEMININO,PARDA,A07F,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: CONTRA MULHER - LEI MARIA PENHA,ES,SERRA,JARDIM LIMOEIRO,RESIDÊNCIA
7166,2025-06-04T00:00:00,02:45:00,BU,VITIMA,50,FEMININO,BRANCA,A11D,CRIMES CONTRA A PESSOA,"CRIMES CONTRA A PESSOA: CALÚNIA, DIFAMAÇÃO E INJÚRIA: CONTRA MULHER - LEI MARIA PENHA",ES,SERRA,FEU ROSA,RESIDÊNCIA
7167,2025-06-04T00:00:00,18:00:00,BU,VITIMA,51,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SERRA,ANDRE CARLONI,RESIDÊNCIA
7168,2025-06-04T00:00:00,19:53:00,BABU,VITIMA,52,FEMININO,INDETERMINADA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,VENDA NOVA DO IMIGRANTE,BANANEIRAS,VIA PÚBLICA
7169,2025-06-04T00:00:00,08:10:00,BABU,VITIMA,53,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,NOVA VENECIA,RUBIA,VIA PÚBLICA
7170,2025-06-04T00:00:00,05:00:00,BU,VITIMA,53,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,NOVA VENECIA,RUBIA,RESIDÊNCIA
7171,2025-06-04T00:00:00,15:36:00,BABU,VITIMA,53,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VILA VELHA,COQUEIRAL DE ITAPARICA,RESIDÊNCIA
7172,2025-06-04T00:00:00,00:00:00,BU,VITIMA,53,FEMININO,BRANCA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,VILA VELHA,COQUEIRAL DE ITAPARICA,RESIDÊNCIA
7173,2025-06-04T00:00:00,Indeterminada,BU,VITIMA,53,FEMININO,PARDA,A11D,CRIMES CONTRA A PESSOA,"CRIMES CONTRA A PESSOA: CALÚNIA, DIFAMAÇÃO E INJÚRIA: CONTRA MULHER - LEI MARIA PENHA",ES,SERRA,SERRA DOURADA II,RESIDÊNCIA
7174,2025-06-04T00:00:00,21:00:00,BU,VITIMA,54,FEMININO,BRANCA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,GUARAPARI,RECANTO DA SEREIA,RESIDÊNCIA
7175,2025-06-04T00:00:00,12:00:00,BABU,VITIMA,57,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,MARILANDIA,CENTRO,VIA PÚBLICA
7176,2025-06-04T00:00:00,17:22:00,BABU,VITIMA,58,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,COLATINA,SANTO ANTONIO,VIA PÚBLICA
7177,2025-06-04T00:00:00,12:00:00,BABU,VITIMA,66,MASCULINO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,MARILANDIA,CENTRO,VIA PÚBLICA
7178,2025-06-04T00:00:00,12:43:00,BABU,VITIMA,67,FEMININO,INDETERMINADA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,IBATIBA,BRASIL NOVO,RESIDÊNCIA
7179,2025-07-04T00:00:00,Indeterminada,BU,VITIMA,S/I,S/I,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,MARECHAL FLORIANO,ARAGUAIA,RESIDÊNCIA
7180,2025-07-04T00:00:00,18:59:00,BABU,VITIMA,S/I,FEMININO,AMARELA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,MUNIZ FREIRE,VIEIRA MACHADO,RESIDÊNCIA
7181,2025-07-04T00:00:00,Indeterminada,BU,VITIMA,8,MASCULINO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SERRA,JARDIM LIMOEIRO,RESIDÊNCIA
7182,2025-07-04T00:00:00,17:15:00,BU,VITIMA,18,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,COLATINA,CENTRO,VIA PÚBLICA
7183,2025-07-04T00:00:00,Indeterminada,BU,VITIMA,20,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SAO MATEUS,BOM SUCESSO,RESIDÊNCIA
7184,2025-07-04T00:00:00,17:51:00,BABU,VITIMA,20,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,BOA ESPERANCA,SANTO ANTONIO DO POUSO ALEGRE,VIA PÚBLICA
7185,2025-07-04T00:00:00,10:20:00,BU,VITIMA,20,FEMININO,NEGRA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,CARIACICA,SANTA CECILIA,RESIDÊNCIA
7186,2025-07-04T00:00:00,18:59:00,BABU,VITIMA,21,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,MUNIZ FREIRE,VIEIRA MACHADO,RESIDÊNCIA
7187,2025-07-04T00:00:00,09:00:00,BU,VITIMA,21,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,BARRA DE SAO FRANCISCO,VARGEM ALEGRE,OUTRO LOCAL
7188,2025-07-04T00:00:00,15:19:00,BABU,VITIMA,25,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,ALEGRE,CENTRO,RESIDÊNCIA
7189,2025-07-04T00:00:00,14:51:00,BABU,VITIMA,26,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,COLATINA,MARIA DAS GRACAS,RESIDÊNCIA
7190,2025-07-04T00:00:00,18:05:00,BABU,VITIMA,26,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VARGEM ALTA,CASTELINHO,RESIDÊNCIA
7191,2025-07-04T00:00:00,16:30:00,BU,VITIMA,27,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,VILA VELHA,SANTA INES,RESIDÊNCIA
7192,2025-07-04T00:00:00,Indeterminada,BU,VITIMA,27,FEMININO,PARDA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,JAGUARE,SEAC,RESIDÊNCIA
7193,2025-07-04T00:00:00,11:15:00,BU,VITIMA,28,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,JOAO NEIVA,CENTRO,RESIDÊNCIA
7194,2025-07-04T00:00:00,18:14:00,BABU,VITIMA,28,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,JOAO NEIVA,BAIRRO DA PENHA,RESIDÊNCIA
7195,2025-07-04T00:00:00,20:00:00,BU,VITIMA,28,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SAO MATEUS,MORADA DO RIBEIRAO,RESIDÊNCIA
7196,2025-07-04T00:00:00,01:50:00,BU,VITIMA,29,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,SERRA,VILA NOVA DE COLARES,RESIDÊNCIA
7197,2025-07-04T00:00:00,Indeterminada,BU,VITIMA,29,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,MARECHAL FLORIANO,ARAGUAIA,RESIDÊNCIA
7198,2025-07-04T00:00:00,14:00:00,BU,VITIMA,29,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,SERRA,VILA NOVA DE COLARES,RESIDÊNCIA
7199,2025-07-04T00:00:00,21:41:00,BABU,VITIMA,29,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,SERRA,VILA NOVA DE COLARES,RESIDÊNCIA
7200,2025-07-04T00:00:00,02:00:00,BU,VITIMA,29,FEMININO,NEGRA,A11D,CRIMES CONTRA A PESSOA,"CRIMES CONTRA A PESSOA: CALÚNIA, DIFAMAÇÃO E INJÚRIA: CONTRA MULHER - LEI MARIA PENHA",ES,SERRA,PARQUE DAS GAIVOTAS,RESIDÊNCIA
7201,2025-07-04T00:00:00,Indeterminada,BU,VITIMA,29,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SERRA,JARDIM LIMOEIRO,RESIDÊNCIA
7202,2025-07-04T00:00:00,16:51:00,BU,VITIMA,31,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SANTA TERESA,OUTRO LOCAL,AMBIENTE WEB
7203,2025-07-04T00:00:00,06:00:00,BU,VITIMA,32,FEMININO,NEGRA,A07F,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: CONTRA MULHER - LEI MARIA PENHA,ES,SERRA,BALNEARIO DE CARAPEBUS,RESIDÊNCIA
7204,2025-07-04T00:00:00,20:30:00,BU,VITIMA,33,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,CACHOEIRO DE ITAPEMIRIM,AEROPORTO,RESIDÊNCIA
7205,2025-07-04T00:00:00,13:00:00,BU,VITIMA,33,FEMININO,NEGRA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,GUACUI,ZONA RURAL,RESIDÊNCIA
7206,2025-07-04T00:00:00,13:00:00,BU,VITIMA,35,FEMININO,INDIGENA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,CACHOEIRO DE ITAPEMIRIM,IBC,INDUSTRIA
7207,2025-07-04T00:00:00,18:18:00,BABU,VITIMA,35,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SAO MATEUS,SANTO ANTONIO,VIA PÚBLICA
7208,2025-07-04T00:00:00,03:00:00,BU,VITIMA,36,FEMININO,AMARELA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SAO MATEUS,AROEIRA,RESIDÊNCIA
7209,2025-07-04T00:00:00,20:00:00,BU,VITIMA,36,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,ITAPEMIRIM,CENTRO,RESIDÊNCIA
7210,2025-07-04T00:00:00,00:20:00,BU,VITIMA,36,FEMININO,NEGRA,A17A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA: PROG. MULHER SEGURA,ES,VILA VELHA,DIVINO ESPIRITO SANTO,OUTRO LOCAL
7211,2025-07-04T00:00:00,19:00:00,BU,VITIMA,37,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,CACHOEIRO DE ITAPEMIRIM,CONDURU,RESIDÊNCIA
7212,2025-07-04T00:00:00,Indeterminada,BU,VITIMA,37,FEMININO,NEGRA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,SERRA,VISTA DA SERRA I,RESIDÊNCIA
7213,2025-07-04T00:00:00,10:00:00,BU,VITIMA,37,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,CARIACICA,GRAUNA,RESIDÊNCIA
7214,2025-07-04T00:00:00,10:19:00,BU,VITIMA,37,FEMININO,BRANCA,A11D,CRIMES CONTRA A PESSOA,"CRIMES CONTRA A PESSOA: CALÚNIA, DIFAMAÇÃO E INJÚRIA: CONTRA MULHER - LEI MARIA PENHA",ES,VILA VELHA,ITAPOA,OUTRO LOCAL
7215,2025-07-04T00:00:00,18:59:00,BABU,VITIMA,38,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,MUNIZ FREIRE,VIEIRA MACHADO,RESIDÊNCIA
7216,2025-07-04T00:00:00,14:00:00,BU,VITIMA,38,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,VILA VELHA,ALVORADA,VIA PÚBLICA
7217,2025-07-04T00:00:00,12:00:00,BU,VITIMA,40,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,SERRA,MORADA DE LARANJEIRAS,RESIDÊNCIA
7218,2025-07-04T00:00:00,Indeterminada,BU,VITIMA,41,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,LINHARES,NOVO HORIZONTE,RESIDÊNCIA
7219,2025-07-04T00:00:00,17:28:00,BABU,VITIMA,41,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,GUACUI,CENTRO,RESIDÊNCIA
7220,2025-07-04T00:00:00,23:00:00,BU,VITIMA,42,FEMININO,BRANCA,A11D,CRIMES CONTRA A PESSOA,"CRIMES CONTRA A PESSOA: CALÚNIA, DIFAMAÇÃO E INJÚRIA: CONTRA MULHER - LEI MARIA PENHA",ES,ITAPEMIRIM,OUTRO LOCAL,RESIDÊNCIA
7221,2025-07-04T00:00:00,20:10:00,BU,VITIMA,42,FEMININO,PARDA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,VARGEM ALTA,JACIGUA,RESIDÊNCIA
7222,2025-07-04T00:00:00,20:10:00,BU,VITIMA,42,MASCULINO,BRANCA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,VARGEM ALTA,JACIGUA,RESIDÊNCIA
7223,2025-07-04T00:00:00,17:58:00,BABU,VITIMA,43,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CACHOEIRO DE ITAPEMIRIM,VILA RICA,VIA PÚBLICA
7224,2025-07-04T00:00:00,13:00:00,BU,VITIMA,43,FEMININO,PARDA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,CACHOEIRO DE ITAPEMIRIM,VILA RICA,VIA PÚBLICA
