_id,Nº OCORRÊNCIA,DATA DO FATO,HORA DO FATO,GRUPO DE INCIDENTE,TIPO DE INCIDENTE,UF,MUNICÍPIO,BAIRRO,LOGRADOURO,TIPO DE LOCAL
987,57943383,2025-01-05T00:00:00,19:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,MORADA DE SANTA FE,EURICO SALLES DE AGUIAR,RESIDÊNCIA
988,58082900,2025-01-05T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ARACRUZ,OUTRO LOCAL,S/I,AMBIENTE WEB
989,57937984,2025-02-05T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,PINHEIROS,GALILEIA,S/I,AMBIENTE WEB
990,57938747,2025-02-05T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,BONFIM,RUA SILVIO SOARES,AMBIENTE WEB
991,57944102,2025-02-05T00:00:00,16:05:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ICONHA,MORADA DO SOL,RUA WALTER DE ALMEIDA SERRÃO,INDUSTRIA
992,57960591,2025-02-05T00:00:00,11:25:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,SANTA BARBARA,RUA FRANCISCA DE PAUNA BONADIMAN,RESIDÊNCIA
993,57964045,2025-02-05T00:00:00,09:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ARACRUZ,OUTRO LOCAL,S/I,OUTRO LOCAL
994,57978125,2025-02-05T00:00:00,10:01:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,NOVO HORIZONTE,RUA  DANÇADOR,ESCRITORIO
995,58041450,2025-03-05T00:00:00,04:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,VALPARAISO,RUA MARATAIZES,AMBIENTE WEB
996,58506288,2025-03-05T00:00:00,15:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,COLATINA,MARIA DAS GRACAS,VIRGILIO DIAS,VIA PÚBLICA
997,57951905,2025-04-05T00:00:00,02:10:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ARACRUZ,IRAJA,BAIRRO IRAJA,RESIDÊNCIA
998,57959784,2025-04-05T00:00:00,18:47:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,PINHEIROS,COLINA,RUA DA CONQUISTA,AMBIENTE WEB
999,57960729,2025-04-05T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO MATEUS,OUTRO LOCAL,S/I,AMBIENTE WEB
1000,57967076,2025-05-05T00:00:00,09:17:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ARACRUZ,PLANALTO,S/I,AMBIENTE WEB
1001,57969300,2025-05-05T00:00:00,00:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,PINHEIROS,DOMICIANO,RUA JOAO PESSOA,AMBIENTE WEB
1002,57972087,2025-05-05T00:00:00,10:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,MATA DA PRAIA,AVENIDA CONSTRUTOR DAVID TEIXEIRA,RESIDÊNCIA
1003,58022104,2025-05-05T00:00:00,07:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM CAMBURI,COMPLEXO DE TUBARÃO,INDUSTRIA
1004,57969483,2025-06-05T00:00:00,08:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO MATEUS,OUTRO LOCAL,S/I,AMBIENTE WEB
1005,57971864,2025-06-05T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO MATEUS,OUTRO LOCAL,S/I,AMBIENTE WEB
1006,57971891,2025-06-05T00:00:00,12:16:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,PINHEIROS,CENTRO,BANESTES,AGÊNCIA BANCÁRIA
1007,57976039,2025-06-05T00:00:00,08:44:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ARACRUZ,CUPIDO,S/I,AMBIENTE WEB
1008,57977416,2025-06-05T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,PINHEIROS,OUTRO LOCAL,S/I,AMBIENTE WEB
1009,57978126,2025-06-05T00:00:00,19:12:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ARACRUZ,OUTRO LOCAL,S/I,AMBIENTE WEB
1010,57996363,2025-06-05T00:00:00,07:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SANTA TERESA,SANTO ANTONIO DO CANAA,RUA 14 DE JULHO,AMBIENTE WEB
1011,58022233,2025-06-05T00:00:00,08:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,MUCURICI,CENTRO,PRAÇA SÃO SEBASTIÃO,REPARTICAO PUBLICA
1012,58022544,2025-06-05T00:00:00,01:59:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM CAMBURI,RUA DESEMBARGARDOR EURIPEDES QUEIROS DO VALLE,RESIDÊNCIA
1013,58038648,2025-06-05T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,COLATINA,OPERARIO,RUA MONSUETO ZUCCARATTO,RESIDÊNCIA
1014,58093697,2025-06-05T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CACHOEIRO DE ITAPEMIRIM,NOSSA SENHORA DE FATIMA,RUA JOSE ROSA MACHADO,AMBIENTE WEB
1015,58563392,2025-06-05T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,DE LOURDES,AV MARECHAL CAMPOS,AMBIENTE WEB
1016,59088796,2025-06-05T00:00:00,09:08:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ANCHIETA,CENTRO,RUA PROJETADA,AMBIENTE WEB
1017,57979774,2025-07-05T00:00:00,11:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ARACRUZ,OUTRO LOCAL,S/I,AMBIENTE WEB
1018,57980836,2025-07-05T00:00:00,10:12:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CONCEICAO DO CASTELO,CENTRO,AV JOSE GRILO,AMBIENTE WEB
1019,57980850,2025-07-05T00:00:00,15:16:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,PINHEIROS,DOMICIANO,RUA MONSENHOR LUIZ CLAUDIO,AMBIENTE WEB
1020,57987967,2025-07-05T00:00:00,14:35:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,ZONA NAO IDENTIFICADA I,S/I,AMBIENTE WEB
1021,57994568,2025-07-05T00:00:00,17:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,CAMPO GRANDE,EXPEDITO GARCIA,ESCRITORIO
1022,57996788,2025-07-05T00:00:00,11:43:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,VILA NOVA DE COLARES,RUA ITAPEVA,AMBIENTE WEB
1023,58026341,2025-07-05T00:00:00,15:12:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,BOA SORTE,RUA HUNBERTO CONDE,RESIDÊNCIA
1024,58032111,2025-07-05T00:00:00,14:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,VILA NOVA DE COLARES,RUA DAS MARGARIDAS,OUTRO LOCAL
1025,58187339,2025-07-05T00:00:00,09:43:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ARACRUZ,COQUEIRAL,HORTÊNSIAS,VIA PÚBLICA
1026,58400858,2025-07-05T00:00:00,07:36:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,DIVINO ESPIRITO SANTO,RUA ALAN KARDEC,AMBIENTE WEB
1027,57990053,2025-08-05T00:00:00,14:10:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,ITACIBA,RUA MANOEL JOAQUIM DOS SANTOS,COMÉRCIO
1028,58041064,2025-08-05T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CONCEICAO DO CASTELO,CENTRO,PCA MATRIZ,OUTRO LOCAL
1029,58247123,2025-08-05T00:00:00,19:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,COLATINA,COLUMBIA,RUA AZULÃO,OUTRO LOCAL
1030,57997323,2025-09-05T00:00:00,12:45:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ARACRUZ,OUTRO LOCAL,S/I,AMBIENTE WEB
1031,58001403,2025-09-05T00:00:00,18:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,COLATINA,SAO SILVANO,RUA EMILSON COUTINHO,AMBIENTE WEB
1032,58033491,2025-09-05T00:00:00,11:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,NOVA CARAPINA I,S/I,AMBIENTE WEB
1033,58034963,2025-09-05T00:00:00,19:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ICONHA,CENTRO,RUA MAJOR VIEIRA,OUTRO LOCAL
1034,58039389,2025-09-05T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,PINHEIROS,OUTRO LOCAL,S/I,AMBIENTE WEB
1035,58039787,2025-09-05T00:00:00,09:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CASTELO,CENTRO,RUA MIGUEL DA PAIXAO VASCONCELOS,RESIDÊNCIA
1036,58104149,2025-09-05T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,HELIO FERRAZ,RUA RIO GUARANI,AMBIENTE WEB
1037,58007604,2025-10-05T00:00:00,11:11:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,COLATINA,SAO PEDRO,RUA SILVERIO COSTA WILL,AMBIENTE WEB
1038,58007877,2025-10-05T00:00:00,15:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,AGUIA BRANCA,OUTRO LOCAL,S/I,OUTRO LOCAL
1039,58022633,2025-10-05T00:00:00,12:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CASTELO,CENTRO,AV JOAO BLEY,OUTRO LOCAL
1040,58025185,2025-10-05T00:00:00,16:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,SANTO ANTONIO,ANTONIO DOS SANTOS,OUTRO LOCAL
1041,58025556,2025-10-05T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,BARRA DE SAO FRANCISCO,CENTRO,RUA BRAULINO CABRAL DE SOUZA,AMBIENTE WEB
1042,58040063,2025-10-05T00:00:00,12:17:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,ROSA DA PENHA,AVENIDA SANTOS RANGEL,AMBIENTE WEB
1043,58201015,2025-10-05T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,CIDADE CONTINENTAL,S/I,AMBIENTE WEB
1044,59035478,2025-10-05T00:00:00,14:20:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,NOVO PORTO CANOA,RUA AGENOR PEREIRA DOS SANTOS,AMBIENTE WEB
1045,58026992,2025-11-05T00:00:00,09:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CASTELO,ARACUI,ROD FUED NEMER,OUTRO LOCAL
1046,58024013,2025-12-05T00:00:00,11:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VENDA NOVA DO IMIGRANTE,ZONA RURAL,ALTO COLINA,AMBIENTE WEB
1047,58030591,2025-12-05T00:00:00,18:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,MANTENOPOLIS,IPIRANGA,RUA AYRTON SENNA DA SILVA,OUTRO LOCAL
1048,58030805,2025-12-05T00:00:00,17:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ICONHA,JARDIM JANDYRA,RUA JOSÉ LORENCINI,AMBIENTE WEB
1049,58030907,2025-12-05T00:00:00,14:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ANCHIETA,OUTRO LOCAL,S/I,AMBIENTE WEB
1050,58031459,2025-12-05T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO MATEUS,OUTRO LOCAL,S/I,AMBIENTE WEB
1051,58033318,2025-12-05T00:00:00,15:43:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,MATA DA PRAIA,AVENIDA ADALBERTO SIMÃO NADER,AMBIENTE WEB
1052,58033363,2025-12-05T00:00:00,08:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,SERRA DOURADA II,RUA GARDENIA,OUTRO LOCAL
1053,58033408,2025-12-05T00:00:00,18:09:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,CIDADE CONTINENTAL,RUA DOS ESQUIMOS,AMBIENTE WEB
1054,58034303,2025-12-05T00:00:00,20:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CASTELO,BELA VISTA,RUA SIRIEMA,RESIDÊNCIA
1055,58050606,2025-12-05T00:00:00,16:45:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,BICANGA,RUA AMAPÁ,AMBIENTE WEB
1056,58115521,2025-12-05T00:00:00,10:57:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ANCHIETA,OLIVEIRA,S/I,AMBIENTE WEB
1057,58033686,2025-05-13T00:00:00,14:08:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,PRAIA DO CANTO,RUA JOSE TEIXEIRA,AMBIENTE WEB
1058,58040350,2025-05-13T00:00:00,15:28:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,RESISTENCIA,TANCREDO NEVES,AMBIENTE WEB
1059,58040729,2025-05-13T00:00:00,09:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CASTELO,FAZENDA DO CENTRO,ESCOLA INTEGRAL FAZENDA DO CENTRO,ESCOLA
1060,58042810,2025-05-13T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,COLATINA,MARIA DAS GRACAS,RUA PROF ANTONIETA,RESIDÊNCIA
1061,58048315,2025-05-13T00:00:00,18:26:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ANCHIETA,OUTRO LOCAL,RUA PEDRO FRANCISCO ALMEIDA,RESIDÊNCIA
1062,58043681,2025-05-14T00:00:00,12:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM CAMBURI,RUA JOSE ANCHIETA FONTANA,OUTRO LOCAL
1063,58049660,2025-05-14T00:00:00,11:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ARACRUZ,FATIMA,RUA RIO GUARAREMA,RESIDÊNCIA
1064,58050869,2025-05-14T00:00:00,10:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,COLATINA,CENTRO,RUA GERALDO PEREIRA,ESCRITORIO
1065,58053984,2025-05-14T00:00:00,17:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,COLATINA,CENTRO,RUA,VEÍCULO
1066,58060005,2025-05-14T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,NOVA AMERICA,RUA FRANCISCO SEVERO CORTELETTI,AMBIENTE WEB
1067,58093239,2025-05-14T00:00:00,18:38:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ARACRUZ,DECARLI,ROD LUIZ THEODORO MUSSO,ESCRITORIO
1068,58050626,2025-05-15T00:00:00,09:40:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,CAMPO GRANDE,AV MARIO GURGEL,AMBIENTE WEB
1069,58050724,2025-05-15T00:00:00,13:15:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ICONHA,CENTRO,RUA DANILO MONTEIRO CASTRO,AMBIENTE WEB
1070,58054059,2025-05-15T00:00:00,11:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,COLATINA,POR DO SOL,RUA PEDRO CHAGAS,RESIDÊNCIA
1071,58057424,2025-05-15T00:00:00,00:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VIANA,MARCILIO DE NORONHA,RUA ROMANOS,AMBIENTE WEB
1072,58084187,2025-05-15T00:00:00,17:44:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CASTELO,SANTO ANDREZINHO,RUA MANOEL PIRES MARTINS,VIA PÚBLICA
1073,58087050,2025-05-15T00:00:00,20:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,JOCKEY DE ITAPARICA,RODOVIA DO SOL,AMBIENTE WEB
1074,58084322,2025-05-16T00:00:00,15:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,PINHEIROS,CENTRO,AVENIDA SETEMBRINO PELISSARI,AGÊNCIA BANCÁRIA
1075,58084250,2025-05-17T00:00:00,00:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,PANCAS,OUTRO LOCAL,NÃO SE APLICA,AMBIENTE WEB
1076,58092642,2025-05-18T00:00:00,22:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,CENTRO,S/I,OUTRO LOCAL
1077,58095419,2025-05-18T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO MATEUS,OUTRO LOCAL,S/I,AMBIENTE WEB
1078,58187116,2025-05-18T00:00:00,12:06:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO ROQUE DO CANAA,SAO ROQUINHO,RUA LOURENÇO ROLDI,RESIDÊNCIA
1079,58092625,2025-05-19T00:00:00,14:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM CAMBURI,RUA THEOFILO COSTA,RESIDÊNCIA
1080,58094619,2025-05-19T00:00:00,17:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM CAMBURI,S/I,AMBIENTE WEB
1081,58096489,2025-05-19T00:00:00,15:50:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,NOVA ALMEIDA CENTRO,RUA CONSELHEIRO PENA,OUTRO LOCAL
1082,58148926,2025-05-19T00:00:00,19:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,BARRA DE SAO FRANCISCO,BAIRRO CAMPO NOVO,RUA FABIANO PEREIRA,AMBIENTE WEB
1083,58187765,2025-05-19T00:00:00,00:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,COLINA DE LARANJEIRAS,RUA HERMAN STEIN,AMBIENTE WEB
1084,58095442,2025-05-20T00:00:00,11:05:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,TAQUARA II,RUA CEDROLANDIA,AMBIENTE WEB
1085,58101521,2025-05-20T00:00:00,09:37:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,OUTRO LOCAL,S/I,OUTRO LOCAL
1086,58150511,2025-05-20T00:00:00,17:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ARACRUZ,OUTRO LOCAL,S/I,AMBIENTE WEB
1087,58195971,2025-05-20T00:00:00,13:38:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,COLATINA,COLUMBIA,RUA RIO DE JANEIRO,AMBIENTE WEB
1088,58111305,2025-05-21T00:00:00,17:41:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SANTA TERESA,SANTO ANTONIO DO CANAA,CASA,OUTRO LOCAL
1089,58312898,2025-05-21T00:00:00,00:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO MATEUS,OUTRO LOCAL,S/I,AMBIENTE WEB
1090,58112779,2025-05-22T00:00:00,08:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CASTELO,ZONA RURAL,LIMOEIRO,RESIDÊNCIA
1091,58116931,2025-05-22T00:00:00,17:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,COLATINA,VISTA DA SERRA,RUA GRANADA,AMBIENTE WEB
1092,58151800,2025-05-22T00:00:00,06:40:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SANTA TERESA,SAO LOURENCO,RUA SÃO LOURENÇO,OUTRO LOCAL
1093,58157675,2025-05-22T00:00:00,15:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,ALVORADA,S/I,AMBIENTE WEB
1094,58160418,2025-05-22T00:00:00,17:11:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,PINHEIROS,CENTRO,AVENIDA AGENOR LUIZ HERINGER,AMBIENTE WEB
1095,58171075,2025-05-22T00:00:00,00:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,COLATINA,NOSSA SENHORA APARECIDA,RUA FIDELIS CASTELO,AMBIENTE WEB
1096,58188614,2025-05-22T00:00:00,17:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,SANTO ANTONIO,RUA,ESCOLA
1097,58188641,2025-05-22T00:00:00,17:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,SANTO ANTONIO,RUA DOS ESTUDANTES,ESCOLA
1098,58312241,2025-05-22T00:00:00,14:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,COLATINA,HONORIO FRAGA,CASA,AMBIENTE WEB
1099,58123640,2025-05-23T00:00:00,13:50:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ARACRUZ,COQUEIRAL,S/I,AMBIENTE WEB
1100,58137024,2025-05-23T00:00:00,06:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,COBILANDIA,RUA JARDIM MIRIM,OUTRO LOCAL
1101,58149291,2025-05-23T00:00:00,13:15:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,CENTRO,S/I,AMBIENTE WEB
1102,58150412,2025-05-23T00:00:00,14:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,PINHEIROS,SAO JOAO DO SOBRADO,RUA MILTON CABRAL,AMBIENTE WEB
1103,58166053,2025-05-23T00:00:00,09:42:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM CAMBURI,RUA ESTHER OLIVEIRA GALVEAS,AMBIENTE WEB
1104,58168649,2025-05-24T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ARACRUZ,OUTRO LOCAL,S/I,AMBIENTE WEB
1105,58252266,2025-05-24T00:00:00,12:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,PARQUE RESIDENCIAL LARANJEIRAS,RUA LAVOISIER,RESIDÊNCIA
1106,58412930,2025-05-24T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO MATEUS,OUTRO LOCAL,S/I,AMBIENTE WEB
1107,58158778,2025-05-25T00:00:00,22:36:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CASTELO,BELA VISTA,RUA BEIJA FLOR,RESIDÊNCIA
1108,58179832,2025-05-25T00:00:00,11:50:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM DA PENHA,S/I,OUTRO LOCAL
1109,58156651,2025-05-26T00:00:00,16:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ANCHIETA,IRIRI,RUA COMENDADOR BRAGA,OUTRO LOCAL
1110,58161281,2025-05-26T00:00:00,22:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,RIO BRANCO,S/I,AMBIENTE WEB
