_id,Nº OCORRÊNCIA,DATA DO FATO,HORA DO FATO,GRUPO DE INCIDENTE,TIPO DE INCIDENTE,UF,MUNICÍPIO,BAIRRO,LOGRADOURO,TIPO DE LOCAL
4320,58147706,2025-05-23T00:00:00,18:22:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,BENTO FERREIRA,AV. CARLOS MOREIRA LIMA,VIA PÚBLICA
4321,58147730,2025-05-23T00:00:00,18:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,BENTO FERREIRA,S/I,VIA PÚBLICA
4322,58148016,2025-05-23T00:00:00,11:57:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,BAIRRO DAS LARANJEIRAS,RUA BARIRI,VIA PÚBLICA
4323,58148348,2025-05-23T00:00:00,17:21:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,CAMPO GRANDE,"NOME DA RUA ONDE EU FUI ASSALTADO ""RUA AVELINO GONÇALVES"" AT",VIA PÚBLICA
4324,58148632,2025-05-23T00:00:00,03:32:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,TABAJARA,RODOVIA JOSE SETTE,VIA PÚBLICA
4325,58149434,2025-05-23T00:00:00,23:35:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,RESIDENCIAL JACARAIPE,AV HILARIO SONEGHET,VIA PÚBLICA
4326,58149729,2025-05-23T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SAO MATEUS,SERNAMBY,RUA ZENOR PEDROSA ROCHA,VIA PÚBLICA
4327,58159300,2025-05-23T00:00:00,18:15:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SAO MATEUS,BOA VISTA,AV JOAO XXIII,VIA PÚBLICA
4328,58166156,2025-05-23T00:00:00,05:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,SOTECO,AVENIDA SALGADO FILHO,VIA PÚBLICA
4329,58166349,2025-05-23T00:00:00,05:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,SANTA INES,S/I,VIA PÚBLICA
4330,58166752,2025-05-23T00:00:00,16:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,ITAPOA,AV HUGO MUSSO,VIA PÚBLICA
4331,58166913,2025-05-23T00:00:00,16:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,ITAPOA,RUA BELO HORIZONTE,VIA PÚBLICA
4332,58167306,2025-05-23T00:00:00,14:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,DOM BOSCO,R. ITAMARATY,VIA PÚBLICA
4333,58170217,2025-05-23T00:00:00,17:45:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,ATAIDE,RUA UM,VIA PÚBLICA
4334,58178266,2025-05-23T00:00:00,21:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,JARDIM DA PENHA,AVENIDA DANTE MICHELINE,VIA PÚBLICA
4335,58178319,2025-05-23T00:00:00,05:02:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,JARDIM DA PENHA,S/I,VIA PÚBLICA
4336,58179166,2025-05-23T00:00:00,22:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CACHOEIRO DE ITAPEMIRIM,FERROVIARIOS,RUA ANACLETO RAMOS,VIA PÚBLICA
4337,58221900,2025-05-23T00:00:00,06:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,JOSE DE ANCHIETA,RUA ANDALUZITA,VIA PÚBLICA
4338,58224575,2025-05-23T00:00:00,08:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,VILA RUBIM,DESCONHECIDO,VIA PÚBLICA
4339,58232132,2025-05-23T00:00:00,11:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,PARQUE RESIDENCIAL LARANJEIRAS,RUA LUIZ VAZ DE CALMOES,OUTRO LOCAL
4340,58251778,2025-05-23T00:00:00,18:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,SAO DIOGO II,S/I,VIA PÚBLICA
4341,58968605,2025-05-23T00:00:00,18:18:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,OUTRO LOCAL,RUA SAO FRANCISCO EXPERIDIAO PINTO 27,VIA PÚBLICA
4342,58119545,2025-05-23T00:00:00,21:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: EM ESTABELECIMENTO COMERCIAL,ES,VILA VELHA,COBILANDIA,AVENIDA JOÃO FRANCISCO GONÇALVES,VIA PÚBLICA
4343,58120850,2025-05-23T00:00:00,08:58:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: EM ESTABELECIMENTO COMERCIAL,ES,CACHOEIRO DE ITAPEMIRIM,CENTRO,RUA VINTE E CINCO DE MARCO,COMÉRCIO
4344,58123010,2025-05-23T00:00:00,13:33:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: EM ESTABELECIMENTO COMERCIAL,ES,SERRA,PARQUE RESIDENCIAL LARANJEIRAS,AV CENTRAL,COMÉRCIO
4345,58126195,2025-05-23T00:00:00,19:23:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: EM RESIDÊNCIA/CONDOMÍNIO,ES,BARRA DE SAO FRANCISCO,BAIRRO BAMBE,RUA FORTALEZA,VIA PÚBLICA
4346,58129164,2025-05-24T00:00:00,00:50:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,VILA PALESTINA,RUA DAS OLIVEIRAS,VIA PÚBLICA
4347,58130995,2025-05-24T00:00:00,05:45:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,JACUHY,S/I,VIA PÚBLICA
4348,58131066,2025-05-24T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,LARANJEIRAS VELHA,TRAVESSA PAULO SOARES,VIA PÚBLICA
4349,58131549,2025-05-24T00:00:00,06:10:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,PARQUE JACARAIPE,CALÇADÃO JACARAÍPE,VIA PÚBLICA
4350,58133306,2025-05-24T00:00:00,11:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,DIVINO ESPIRITO SANTO,NÃO INFORMADO,VIA PÚBLICA
4351,58136418,2025-05-24T00:00:00,17:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,BENTO FERREIRA,AV MAL MASCARENHAS DE MORAES,VIA PÚBLICA
4352,58142357,2025-05-24T00:00:00,17:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,VISTA MAR,RUA DOS CARDEAIS,VIA PÚBLICA
4353,58144484,2025-05-24T00:00:00,05:45:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,OUTRO LOCAL,LESTE OESTE,VIA PÚBLICA
4354,58147883,2025-05-24T00:00:00,05:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,PORTO DE CARIACICA,ROD. GOVERNADOR JOSÉ SETE,VIA PÚBLICA
4355,58147895,2025-05-24T00:00:00,05:03:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,PLANETA,AV GOVENADOR JOSE HENIQUE SETTE,VIA PÚBLICA
4356,58148000,2025-05-24T00:00:00,10:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,MUCURI,S/I,COMÉRCIO
4357,58148022,2025-05-24T00:00:00,19:15:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,GURIGICA,S/I,VIA PÚBLICA
4358,58149112,2025-05-24T00:00:00,23:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,ILHA DO PRINCIPE,AV ALEXANDRE BUAIZ,VIA PÚBLICA
4359,58149588,2025-05-24T00:00:00,12:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,CENTRO,RUA PEDRO PALACIOS,VIA PÚBLICA
4360,58150042,2025-05-24T00:00:00,06:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,PARQUE JACARAIPE,ORLA DA PRAIA,VIA PÚBLICA
4361,58150729,2025-05-24T00:00:00,16:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,RIO MARINHO,RUA ITAPINA,VIA PÚBLICA
4362,58151096,2025-05-24T00:00:00,03:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,COSTA DOURADA,RUA CARAMURU,COMÉRCIO
4363,58151202,2025-05-24T00:00:00,16:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,RIO MARINHO,RUA ITAPINA,RESIDÊNCIA
4364,58155769,2025-05-24T00:00:00,01:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,GUARAPARI,PRAIA DO MORRO,RUA ATENAS,VIA PÚBLICA
4365,58170571,2025-05-24T00:00:00,00:13:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,CENTRO VILA VELHA,AVENIDA JERONIMO MONTEIRO,VIA PÚBLICA
4366,58180105,2025-05-24T00:00:00,12:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,LARANJEIRAS VELHA,AVENIDA CENTRAL LARANJEIRAS,COMÉRCIO
4367,58229513,2025-05-24T00:00:00,01:07:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,ALICE COUTINHO,RUA,INDUSTRIA
4368,58242796,2025-05-24T00:00:00,20:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,NOVO HORIZONTE,AVENIDA BRASIL,VIA PÚBLICA
4369,58273671,2025-05-24T00:00:00,00:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,ALVORADA,AVENIDA CESAR ALCURE,COMÉRCIO
4370,58277609,2025-05-24T00:00:00,16:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,BARCELONA,RUA JUAZEIRO,VIA PÚBLICA
4371,58306175,2025-05-24T00:00:00,20:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,PRAIA DO CANTO,S/I,VIA PÚBLICA
4372,58551173,2025-05-24T00:00:00,19:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CONCEICAO DA BARRA,SAO JORGE,BR101,VIA PÚBLICA
4373,58134473,2025-05-24T00:00:00,16:44:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: EM ESTABELECIMENTO COMERCIAL,ES,PIUMA,CENTRO,AV BEIRA MAR,COMÉRCIO
4374,58141167,2025-05-24T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: EM RESIDÊNCIA/CONDOMÍNIO,ES,SERRA,BAIRRO DAS LARANJEIRAS,RUA CAICARAS,RESIDÊNCIA
4375,58140907,2025-05-25T00:00:00,00:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,DIVINO ESPIRITO SANTO,RUA GETÚLIO FREIRE NUNES,VIA PÚBLICA
4376,58143834,2025-05-25T00:00:00,15:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,ITAPOA,EM FRENTE A DISTRIBUIDORA ROIAL,OUTRO LOCAL
4377,58147766,2025-05-25T00:00:00,03:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,BARRA DO JUCU,ALFREDO SISLEY,OUTRO LOCAL
4378,58147788,2025-05-25T00:00:00,04:45:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,RIVIERA DA BARRA,S/I,VIA PÚBLICA
4379,58147802,2025-05-25T00:00:00,19:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,NOVO MEXICO,RUA CRAVO VERMELHO,VIA PÚBLICA
4380,58147858,2025-05-25T00:00:00,21:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CACHOEIRO DE ITAPEMIRIM,DOUTOR GILSON CARONE,AV THEODORICO FERRAÇO,VIA PÚBLICA
4381,58148429,2025-05-25T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,NOVA ROSA DA PENHA,VIA PUBLICA,VIA PÚBLICA
4382,58149017,2025-05-25T00:00:00,22:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,NOVO MEXICO,RUA ACUCENA,VIA PÚBLICA
4383,58150441,2025-05-25T00:00:00,20:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,CRISTOVAO COLOMBO,S/I,VIA PÚBLICA
4384,58150544,2025-05-25T00:00:00,06:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,VALE DOS REIS,RUA REI FELIPE II,VIA PÚBLICA
4385,58150734,2025-05-25T00:00:00,20:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,PRAIA DA COSTA,S/I,VIA PÚBLICA
4386,58151343,2025-05-25T00:00:00,01:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,SANTO ANTONIO,AV SANTO ANTONIO,VIA PÚBLICA
4387,58157537,2025-05-25T00:00:00,17:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,NOVA CARAPINA II,S/I,VIA PÚBLICA
4388,58161978,2025-05-25T00:00:00,14:23:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,LINHARES,INTERLAGOS,R PRINCESA ISABEL,VIA PÚBLICA
4389,58170746,2025-05-25T00:00:00,21:32:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,CENTRO VILA VELHA,PRAÇA DUQUE DE CAXIAS,VIA PÚBLICA
4390,58186017,2025-05-25T00:00:00,20:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,ATAIDE,S/I,VIA PÚBLICA
4391,58231458,2025-05-25T00:00:00,23:10:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,GOIABEIRAS,AV. FERNANDO FERRARI,VIA PÚBLICA
4392,58280691,2025-05-25T00:00:00,04:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,JOCKEY DE ITAPARICA,RODOVIA DO SOL,OUTRO LOCAL
4393,58315994,2025-05-25T00:00:00,02:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,GOIABEIRAS,AV NOSSA SENHORA DA PENHA,VIA PÚBLICA
4394,58146362,2025-05-25T00:00:00,23:28:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: EM TRANSPORTE COLETIVO,ES,VITORIA,MONTE BELO,AVENIDA MAL. MASCARENHAS DE MORAES,TRANSP COLETIVO
4395,58153004,2025-05-25T00:00:00,23:19:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: EM TRANSPORTE COLETIVO,ES,VITORIA,MONTE BELO,S/I,VIA PÚBLICA
4396,58147627,2025-05-26T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VIANA,SOTECO,RUA SEBASTIAO DE PAULO MENDONCA,VIA PÚBLICA
4397,58147897,2025-05-26T00:00:00,08:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,PARQUE RESIDENCIAL LARANJEIRAS,AV CENTRAL,VIA PÚBLICA
4398,58147982,2025-05-26T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,LINHARES,NOVA ESPERANCA,PRÓXIMO AO BAR DO TIÃO,VIA PÚBLICA
4399,58148052,2025-05-26T00:00:00,05:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,CIDADE DA BARRA,RUA JOSE DE ALENCAR,VIA PÚBLICA
4400,58152398,2025-05-26T00:00:00,13:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,SAO JUDAS TADEU,S/I,VIA PÚBLICA
4401,58156792,2025-05-26T00:00:00,21:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,PORTO DE SANTANA,RUA PRINCIPAL,VIA PÚBLICA
4402,58158043,2025-05-26T00:00:00,12:45:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,BONFIM,MARECHAL CAMPUS,VIA PÚBLICA
4403,58159205,2025-05-26T00:00:00,18:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,PARQUE JACARAIPE,"RUA ANGELO PRETTI, EM FRENTE AO Nº 675",VIA PÚBLICA
4404,58159621,2025-05-26T00:00:00,17:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,DIVINO ESPIRITO SANTO,S/I,VIA PÚBLICA
4405,58159688,2025-05-26T00:00:00,20:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,CAMPO GRANDE,TERMINAL CAMPO GRANDE,OUTRO LOCAL
4406,58160381,2025-05-26T00:00:00,22:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,PRAIA DO SUA,AV NOSSA SENHORA DOS NAVEGANTES,OUTRO LOCAL
4407,58160523,2025-05-26T00:00:00,17:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,SANTO ANTONIO,RUA BRÁZ RUBIM.,VIA PÚBLICA
4408,58160761,2025-05-26T00:00:00,22:55:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,PRAIA DA COSTA,RUA RIO GRANDE DO NORTE,VIA PÚBLICA
4409,58160838,2025-05-26T00:00:00,07:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,VISTA DA SERRA I,S/I,VIA PÚBLICA
4410,58165859,2025-05-26T00:00:00,19:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,CAMPO GRANDE,S/I,VIA PÚBLICA
4411,58171371,2025-05-26T00:00:00,07:45:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,GLORIA,S/I,RODOVIA ESTADUAL
4412,58172730,2025-05-26T00:00:00,14:07:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,ARIBIRI,S/I,VIA PÚBLICA
4413,58146665,2025-05-26T00:00:00,00:48:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: EM ESTABELECIMENTO COMERCIAL,ES,SAO MATEUS,CENTRO,RUA JOAO BENTO SILVARES,COMÉRCIO
4414,58153241,2025-05-26T00:00:00,17:22:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: EM ESTABELECIMENTO COMERCIAL,ES,SERRA,BAIRRO DAS LARANJEIRAS,AV ABDO SAAD,COMÉRCIO
4415,58154180,2025-05-26T00:00:00,17:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: EM ESTABELECIMENTO COMERCIAL,ES,SERRA,BAIRRO DAS LARANJEIRAS,AV ABDO SAAD,ESCOLA
4416,58157871,2025-05-26T00:00:00,17:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: EM RESIDÊNCIA/CONDOMÍNIO,ES,VITORIA,SANTO ANDRE,RUA JOSE FRANCISCO DE OLIVEIRA,RESIDÊNCIA
4417,58161040,2025-05-26T00:00:00,15:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: EM RESIDÊNCIA/CONDOMÍNIO,ES,SERRA,FEU ROSA,RUA SUCUPIRA,RESIDÊNCIA
4418,58160463,2025-05-27T00:00:00,11:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,CAMPINA GRANDE,AV EXPEDITO GARCIA,VIA PÚBLICA
4419,58163579,2025-05-27T00:00:00,20:57:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,MARATAIZES,CENTRO,AV ATLANTICA,VIA PÚBLICA
