_id,Nº OCORRÊNCIA,DATA DO FATO,HORA DO FATO,GRUPO DE INCIDENTE,TIPO DE INCIDENTE,UF,MUNICÍPIO,BAIRRO,LOGRADOURO,TIPO DE LOCAL
25585,58596591,2025-02-07T00:00:00,10:22:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,BARRA DE SAO FRANCISCO,BAIRRO IRMAOS FERNANDES,RUA PADRE FULGENGIO,AMBIENTE WEB
25586,58603436,2025-02-07T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SERRA,SERRA DOURADA III,RUA JURUVA,RESIDÊNCIA
25587,58614635,2025-02-07T00:00:00,10:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SERRA,HELIO FERRAZ,RUA RACHEL VITALINO DE BRITO,AMBIENTE WEB
25588,58614993,2025-02-07T00:00:00,00:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,CRISTOVAO COLOMBO,RUA ALVARES CABRAL,AMBIENTE WEB
25589,58616144,2025-02-07T00:00:00,15:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,RIVIERA DA BARRA,S/I,OUTRO LOCAL
25590,58616202,2025-02-07T00:00:00,08:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,BALNEARIO PONTA DA FRUTA,RUA DO TAMARINDO,AGÊNCIA BANCÁRIA
25591,58616382,2025-02-07T00:00:00,00:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,COLATINA,MARIA DAS GRACAS,TRAVESSA ANTONIO PAGANI,RESIDÊNCIA
25592,58627096,2025-02-07T00:00:00,12:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,ULISSES GUIMARAES,RUA JUCELINO KUBITSCHEK,COMÉRCIO
25593,58652443,2025-02-07T00:00:00,08:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SERRA,OUTRO LOCAL,S/I,OUTRO LOCAL
25594,58669326,2025-02-07T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SERRA,LARANJEIRAS VELHA,AV CORSANTO,VEÍCULO
25595,58684127,2025-02-07T00:00:00,13:04:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,PRAIA DA COSTA,RUA JOAO PESSOA DE MATTOS,AMBIENTE WEB
25596,58687878,2025-02-07T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SERRA,VALPARAISO,RUA CARAPEBUS,AMBIENTE WEB
25597,58714299,2025-02-07T00:00:00,15:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,PRAIA DO SUA,RUA JOSE MONJARDIM VAREJÃO,ESCRITORIO
25598,58714363,2025-02-07T00:00:00,12:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,SANTA LUCIA,RUA EUGENIO NETO,AMBIENTE WEB
25599,58715757,2025-02-07T00:00:00,21:16:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SERRA,VALPARAISO,RUA CARAPEBUS,AMBIENTE WEB
25600,58730298,2025-02-07T00:00:00,13:56:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SERRA,JARDIM LIMOEIRO,RUA ZILDA RODRIGUES DE SOUZA OLIVEIRA,ESCRITORIO
25601,58750207,2025-02-07T00:00:00,12:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CARIACICA,VILA CAPIXABA,S/I,AMBIENTE WEB
25602,58776522,2025-02-07T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,ARACRUZ,SANTA ROSA,AV PRINCIPAL,VIA PÚBLICA
25603,58793701,2025-02-07T00:00:00,07:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SERRA,BALNEARIO DE CARAPEBUS,RUA DA VIOLETA,RESIDÊNCIA
25604,58802292,2025-02-07T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,COLATINA,CARLOS GERMANO NAUMANN,ROD GETHER LOPES DE FARIAS,RESIDÊNCIA
25605,58833618,2025-02-07T00:00:00,11:43:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,PRAIA DE ITAPARICA,AV SATURININO RANGEL MAURO,OUTRO LOCAL
25606,58861855,2025-02-07T00:00:00,09:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,INTERLAGOS I E II,S/I,AMBIENTE WEB
25607,58921459,2025-02-07T00:00:00,10:08:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SERRA,JARDIM ATLANTICO,RUA PARAGUAÇU,AMBIENTE WEB
25608,58921962,2025-02-07T00:00:00,16:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CACHOEIRO DE ITAPEMIRIM,CENTRO,RUS COSTA PEREIRA,COMÉRCIO
25609,58965868,2025-02-07T00:00:00,11:32:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,LINHARES,INTERLAGOS,AVENIDA CASTRO ALVES,AMBIENTE WEB
25610,58965926,2025-02-07T00:00:00,11:32:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,LINHARES,INTERLAGOS,AVENIDA CASTRO ALVES,AMBIENTE WEB
25611,58976696,2025-02-07T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,COLATINA,CENTRO,R. GERMANO NAUMANN FILHO,COMÉRCIO
25612,58977037,2025-02-07T00:00:00,09:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,NOVA VENECIA,OUTRO LOCAL,LOTEAMENTO TATUZEIRO,RESIDÊNCIA
25613,59017944,2025-02-07T00:00:00,14:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,IBITIRAMA,ZONA RURAL,S/I,AMBIENTE WEB
25614,59021790,2025-02-07T00:00:00,11:10:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SERRA,SAO PATRICIO,RUA SÃO PAULO,OUTRO LOCAL
25615,59046980,2025-02-07T00:00:00,10:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,OUTRO LOCAL,S/I,OUTRO LOCAL
25616,59049478,2025-02-07T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,CONSOLACAO,RUA DOUTOR AMERICO DE OLIVEIRA,AMBIENTE WEB
25617,59100101,2025-02-07T00:00:00,18:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,LINHARES,NOSSA SENHORA DA CONCEICAO,AV. GUERINO GIUBERT,COMÉRCIO
25618,59100225,2025-02-07T00:00:00,16:22:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,LINHARES,CENTRO,RUA MONSENHOR PEDRINHA,COMÉRCIO
25619,59116663,2025-02-07T00:00:00,18:35:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,RESISTENCIA,AVENIDA BRASIL,AMBIENTE WEB
25620,59118800,2025-02-07T00:00:00,13:19:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,ARACRUZ,VILA NOVA,HERMES JOAQUIM DA SILVA,AMBIENTE WEB
25621,59152671,2025-02-07T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,ATAIDE,RUA BENEDITO CORREIA PENHA,AMBIENTE WEB
25622,59466875,2025-02-07T00:00:00,22:25:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,JARDIM DA PENHA,AV SATURNINO RANGEL MAURO,AMBIENTE WEB
25623,59488184,2025-02-07T00:00:00,13:32:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,SAO CRISTOVAO,AVENIDA SERVIDÃO ELVIRA GOMES,AMBIENTE WEB
25624,59542666,2025-02-07T00:00:00,23:14:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,SAO CRISTOVAO,S/I,OUTRO LOCAL
25625,58492266,2025-03-07T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CARIACICA,CAMPO GRANDE,AVENIDA EXPEDITO GARCIA,COMÉRCIO
25626,58492971,2025-03-07T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CARIACICA,CAMPO GRANDE,AV.EXPEDITO GARCIA,AGÊNCIA BANCÁRIA
25627,58493112,2025-03-07T00:00:00,10:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SOORETAMA,OUTRO LOCAL,S/I,AMBIENTE WEB
25628,58493130,2025-03-07T00:00:00,08:02:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SAO GABRIEL DA PALHA,OUTRO LOCAL,S/I,OUTRO LOCAL
25629,58493182,2025-03-07T00:00:00,08:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,GUACUI,OUTRO LOCAL,S/I,AMBIENTE WEB
25630,58493218,2025-03-07T00:00:00,17:04:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,NOVA VENECIA,CENTRO,RUA BENEVENTE,OUTRO LOCAL
25631,58493691,2025-03-07T00:00:00,09:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,SANTOS DUMONT,RUA LIBERALINO FERREIRA,AMBIENTE WEB
25632,58493890,2025-03-07T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,MONTANHA,ANGELA DEPOLLO,RUA VALDEMAR SILVA LEITE,AMBIENTE WEB
25633,58493901,2025-03-07T00:00:00,10:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,ITAPEMIRIM,CENTRO,RUA FRANCISCO H DE ARAUJO,AMBIENTE WEB
25634,58494098,2025-03-07T00:00:00,11:49:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CACHOEIRO DE ITAPEMIRIM,OUTRO LOCAL,S/I,AMBIENTE WEB
25635,58494189,2025-03-07T00:00:00,05:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,PRAIA DE ITAPARICA,RUA LUCIANO DAS NEVES,AMBIENTE WEB
25636,58494252,2025-03-07T00:00:00,09:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,ITAPOA,RUA MILTON CALDEIRA,OUTRO LOCAL
25637,58494321,2025-03-07T00:00:00,11:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SAO DOMINGOS DO NORTE,CENTRO,AV HONORIO FRAGA,AMBIENTE WEB
25638,58494532,2025-03-07T00:00:00,10:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,CENTRO,S/I,AMBIENTE WEB
25639,58494600,2025-03-07T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,LINHARES,OUTRO LOCAL,S/I,AMBIENTE WEB
25640,58494647,2025-03-07T00:00:00,11:14:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SERRA,VALPARAISO,RUA SANTOS DUMONT,RESIDÊNCIA
25641,58494741,2025-03-07T00:00:00,08:09:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SERRA,JARDIM CARAPINA,RUA PRESIDENTE  GUENEDE,AMBIENTE WEB
25642,58494832,2025-03-07T00:00:00,09:03:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SERRA,ELDORADO,RUA RIO MARINHO,AMBIENTE WEB
25643,58494952,2025-03-07T00:00:00,09:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,AFONSO CLAUDIO,OUTRO LOCAL,S/I,AMBIENTE WEB
25644,58495001,2025-03-07T00:00:00,08:38:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CARIACICA,CAMPO GRANDE,RUA EDESSA,AMBIENTE WEB
25645,58495012,2025-03-07T00:00:00,11:50:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,PONTA DA FRUTA,RUA RIO GRANDE DO NORTE,AMBIENTE WEB
25646,58495113,2025-03-07T00:00:00,11:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,BAIXO GUANDU,SAO PEDRO,RUA JOAO DE MATOS FERREIRA,AMBIENTE WEB
25647,58495176,2025-03-07T00:00:00,10:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CONCEICAO DA BARRA,CENTRO,ROD BR 101,VEÍCULO
25648,58495232,2025-03-07T00:00:00,11:29:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VIANA,MARCILIO DE NORONHA,RODOVIA BR 262,REPARTICAO PUBLICA
25649,58495382,2025-03-07T00:00:00,09:15:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,OUTRO LOCAL,S/I,AMBIENTE WEB
25650,58495419,2025-03-07T00:00:00,00:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,ATILIO VIVACQUA,CENTRO,RUA JOÃO TOSTA44,AMBIENTE WEB
25651,58495421,2025-03-07T00:00:00,12:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SERRA,COLINA DE LARANJEIRAS,AV BRAUNA,RESIDÊNCIA
25652,58495429,2025-03-07T00:00:00,12:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SANTA TERESA,CORREGO FRIO,CORRÉGO DOS ESPANHOL,AMBIENTE WEB
25653,58495541,2025-03-07T00:00:00,12:26:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SERRA,JARDIM LIMOEIRO,AV DESEMBARGADOR MARIO COVAS,REPARTICAO PUBLICA
25654,58495563,2025-03-07T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,ITARANA,CENTRO,RUA AUGUSTA BRIDI,AMBIENTE WEB
25655,58495566,2025-03-07T00:00:00,10:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VIANA,MARCILIO DE NORONHA,AV ESPIRITO SANTO,OUTRO LOCAL
25656,58495573,2025-03-07T00:00:00,13:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,SOTECO,RUA BELA VISTA,AMBIENTE WEB
25657,58495696,2025-03-07T00:00:00,14:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,GUARAPARI,BUENOS AIRES,RUA ARTUR ARPINI,AMBIENTE WEB
25658,58495894,2025-03-07T00:00:00,09:46:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SERRA,BAIRRO DE FATIMA,AV NORTE SUL,AMBIENTE WEB
25659,58495985,2025-03-07T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,LINHARES,OUTRO LOCAL,S/I,AMBIENTE WEB
25660,58496017,2025-03-07T00:00:00,15:34:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,JABURUNA,RUA MARIA AMALIA,REPARTICAO PUBLICA
25661,58496021,2025-03-07T00:00:00,13:35:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,TABUAZEIRO,RUA MANOEL DA SILVA,RESIDÊNCIA
25662,58496038,2025-03-07T00:00:00,14:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,BOA ESPERANCA,OUTRO LOCAL,S/I,AMBIENTE WEB
25663,58496087,2025-03-07T00:00:00,10:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,MUNIZ FREIRE,VIEIRA MACHADO,JACUTINGA,AMBIENTE WEB
25664,58496116,2025-03-07T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,ECOPORANGA,CENTRO,S/I,AMBIENTE WEB
25665,58496133,2025-03-07T00:00:00,09:55:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,GUARAPARI,SAO GABRIEL,S/I,AMBIENTE WEB
25666,58496139,2025-03-07T00:00:00,14:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CARIACICA,ITACIBA,RODOVIA JOSE SETE,AGÊNCIA BANCÁRIA
25667,58496263,2025-03-07T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,COQUEIRAL DE ITAPARICA,AV SANTA LEOPOLDINA,RESIDÊNCIA
25668,58496365,2025-03-07T00:00:00,14:37:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,LINHARES,OUTRO LOCAL,S/I,AMBIENTE WEB
25669,58496398,2025-03-07T00:00:00,15:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,ANCHIETA,JUSTICA,RUA VEREDIANO SIMOES DA MATA,AMBIENTE WEB
25670,58496412,2025-03-07T00:00:00,12:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,BONFIM,RUA SILVIO SOARES,AMBIENTE WEB
25671,58496557,2025-03-07T00:00:00,13:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,PRAIA DA COSTA,RUA JOSEPH ZGAIB,RESIDÊNCIA
25672,58496577,2025-03-07T00:00:00,13:54:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CARIACICA,CAMPINA GRANDE,RUA ALAGOAS,AMBIENTE WEB
25673,58496603,2025-03-07T00:00:00,15:50:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,PARQUE MOSCOSO,S/I,AGÊNCIA BANCÁRIA
25674,58497038,2025-03-07T00:00:00,15:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SERRA,CAMARA,RUA JOSE LUIS DA ROCHA,AMBIENTE WEB
25675,58497311,2025-03-07T00:00:00,09:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,LINHARES,BNH,S/I,RESIDÊNCIA
25676,58497322,2025-03-07T00:00:00,16:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SERRA,COLINA DE LARANJEIRAS,RUA LAVOSIER,AMBIENTE WEB
25677,58497394,2025-03-07T00:00:00,16:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,SAO TORQUATO,OSVALDO RUI,AMBIENTE WEB
25678,58497648,2025-03-07T00:00:00,10:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,SANTA MARTHA,RUA LAURY TAVARES,AMBIENTE WEB
25679,58497800,2025-03-07T00:00:00,18:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,BARRA DE SAO FRANCISCO,BAIRRO CAMPO NOVO,RUA FABIANO PEREIRA,AMBIENTE WEB
25680,58498442,2025-03-07T00:00:00,19:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,ILHA DOS BENTOS,RUA DOS FIGO,AMBIENTE WEB
25681,58499906,2025-03-07T00:00:00,14:35:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,NOVA PALESTINA,RIA PEDESTRE,AMBIENTE WEB
25682,58499928,2025-03-07T00:00:00,16:35:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,ITAPEMIRIM,CENTRO,AV CRISTIANO DIAS LOPES FL,ESCOLA
25683,58500053,2025-03-07T00:00:00,14:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SANTA TERESA,CENTENARIO,RUA BERNARDINO MONTEIRO,AMBIENTE WEB
25684,58500073,2025-03-07T00:00:00,13:47:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,PRAIA DA COSTA,S/I,AMBIENTE WEB
25685,58500109,2025-03-07T00:00:00,19:11:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,ATAIDE,S/I,OUTRO LOCAL
25686,58500135,2025-03-07T00:00:00,12:12:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SERRA,BALNEARIO DE CARAPEBUS,RUA PITANGUEIRA,AGÊNCIA BANCÁRIA
25687,58500214,2025-03-07T00:00:00,18:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SAO GABRIEL DA PALHA,OUTRO LOCAL,S/I,AMBIENTE WEB
25688,58500235,2025-03-07T00:00:00,12:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,ARACAS,RUA BOGOTA,COMÉRCIO
25689,58500412,2025-03-07T00:00:00,16:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,PRAIA DE ITAPARICA,RUA ITABAIANA,AMBIENTE WEB
25690,58500468,2025-03-07T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,JAGUARE,IRMA TEREZA ALTOE,RUA ALTEMAR CERUTTI,AMBIENTE WEB
25691,58500522,2025-03-07T00:00:00,23:25:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,SANTA PAULA I,RUA EBANO,AMBIENTE WEB
