_id,Nº OCORRÊNCIA,DATA DO FATO,HORA DO FATO,GRUPO DE INCIDENTE,TIPO DE INCIDENTE,UF,MUNICÍPIO,BAIRRO,LOGRADOURO,TIPO DE LOCAL
3120,57456083,2025-11-03T00:00:00,23:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,NOVA VENECIA,ZONA RURAL,CORREGO DO QUATRO,RESIDÊNCIA
3121,57456333,2025-11-03T00:00:00,22:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,ALEGRE,ROSEIRA,RUA MANOEL DE AQUINO,RESIDÊNCIA
3122,57458539,2025-11-03T00:00:00,19:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,VILA VELHA,GLORIA,RUA VENCESLAU BRAS MACHADO,RESIDÊNCIA
3123,57465702,2025-11-03T00:00:00,01:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,VITORIA,ITARARE,RUA ARMANDO GUIMARAES,RESIDÊNCIA
3124,57475900,2025-11-03T00:00:00,14:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,VITORIA,SANTA CECILIA,RUA MIGUEL JANTORNO,RESIDÊNCIA
3125,57516596,2025-11-03T00:00:00,12:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,IUNA,PITO,XXXXXX,RESIDÊNCIA
3126,57575047,2025-11-03T00:00:00,10:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,RIO NOVO DO SUL,VIRGINIA NOVA,SITIO VOVÔ BINO,RESIDÊNCIA
3127,57456575,2025-12-03T00:00:00,00:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,NOSSA SENHORA DA PENHA,RUA EDGAR DE SOUZA,VIA PÚBLICA
3128,57457010,2025-12-03T00:00:00,09:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,JARDIM CAMBURI,S/I,VIA PÚBLICA
3129,57464394,2025-12-03T00:00:00,16:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,OUTRO LOCAL,S/I,OUTRO LOCAL
3130,57465214,2025-12-03T00:00:00,20:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,JARDIM CAMBURI,S/I,VIA PÚBLICA
3131,57465307,2025-12-03T00:00:00,10:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,ITAPOA,S/I,VIA PÚBLICA
3132,57466483,2025-12-03T00:00:00,17:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,LINHARES,CENTRO,S/I,VIA PÚBLICA
3133,57466755,2025-12-03T00:00:00,12:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,RIO NOVO DO SUL,CENTRO,NÃO SABE INFORMAR,COMÉRCIO
3134,57469744,2025-12-03T00:00:00,18:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,ENSEADA DO SUA,RUA MANOEL SUBTIL,VIA PÚBLICA
3135,57624231,2025-12-03T00:00:00,08:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,SANTA RITA,ERNESTO GUIMARÃES,RESIDÊNCIA
3136,57646909,2025-12-03T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,PIUMA,CENTRO,AV BEIRA MAR,COMÉRCIO
3137,57456266,2025-12-03T00:00:00,08:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,SERRA,PARQUE RESIDENCIAL LARANJEIRAS,S/I,TRANSP COLETIVO
3138,57458117,2025-12-03T00:00:00,12:52:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,CARIACICA,CAMPO GRANDE,AV EXPEDITO GARCIA,VIA PÚBLICA
3139,57459117,2025-12-03T00:00:00,06:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,ARACRUZ,SEGATO,AV FLORESTAL,TRANSP COLETIVO
3140,57462289,2025-12-03T00:00:00,18:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,VILA VELHA,SANTA INES,S/I,RODOVIA ESTADUAL
3141,57466694,2025-12-03T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,VILA VELHA,PAUL,S/I,VEÍCULO
3142,57478125,2025-12-03T00:00:00,17:39:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,CARIACICA,ITACIBA,ROD GOV JOSE HENRIQUE SETTE,OUTRO LOCAL
3143,57588625,2025-12-03T00:00:00,15:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,SERRA,OUTRO LOCAL,S/I,TRANSP COLETIVO
3144,59346837,2025-12-03T00:00:00,17:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,LINHARES,CENTRO,S/I,TRANSP COLETIVO
3145,57456699,2025-12-03T00:00:00,10:15:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,ARACRUZ,CENTRO EMPRESARIAL,NAO CADASTRADO,COMÉRCIO
3146,57458407,2025-12-03T00:00:00,11:25:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,ANCHIETA,CENTRO,AVENIDA CARLOS LINDEMBERG,COMÉRCIO
3147,57458774,2025-12-03T00:00:00,14:04:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,CARIACICA,CAMPO GRANDE,AV EXPEDITO GARCIA,COMÉRCIO
3148,57468715,2025-12-03T00:00:00,19:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,VILA VELHA,SANTA RITA,COMERCIO,COMÉRCIO
3149,57474633,2025-12-03T00:00:00,18:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,VITORIA,JARDIM CAMBURI,AV. JOSÉ MARIA VIVACQUA SANTOS,COMÉRCIO
3150,57474949,2025-12-03T00:00:00,03:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,SERRA,OUTRO LOCAL,RODOVIA ES010,OUTRO LOCAL
3151,57601195,2025-12-03T00:00:00,14:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,SERRA,PARQUE RESIDENCIAL LARANJEIRAS,BAIRRO,COMÉRCIO
3152,57456625,2025-12-03T00:00:00,10:05:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,AFONSO CLAUDIO,ALTO SANTA JOANA,ESTRADA RURAL,OUTRO LOCAL
3153,57456898,2025-12-03T00:00:00,01:23:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,VITORIA,JARDIM CAMBURI,RUA VICTORINO CARDOSO,RESIDÊNCIA
3154,57457328,2025-12-03T00:00:00,11:24:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,IBIRACU,ARICANGA,RUA SANTO ANDRE,VIA PÚBLICA
3155,57457460,2025-12-03T00:00:00,04:32:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,VITORIA,MARUIPE,TRAVESSA LINO BORGES FILHO,RESIDÊNCIA
3156,57457520,2025-12-03T00:00:00,09:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,PRESIDENTE KENNEDY,MINEIRINHO,RUA PROJETADA,RESIDÊNCIA
3157,57459872,2025-12-03T00:00:00,08:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,VITORIA,BENTO FERREIRA,RUA NEVES ARMOND,VIA PÚBLICA
3158,57460893,2025-12-03T00:00:00,17:23:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,FUNDAO,CARNEIROS,SÍTIO BAHIA,RESIDÊNCIA
3159,57466634,2025-12-03T00:00:00,14:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,SERRA,VALPARAISO,RUA MARATAÍZES,RESIDÊNCIA
3160,57467899,2025-12-03T00:00:00,17:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,SAO GABRIEL DA PALHA,ZONA RURAL,CORREGO DA LAPA,RESIDÊNCIA
3161,57470266,2025-12-03T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,MARATAIZES,LAGOA FUNDA,RUA CARLOS PINHEIRO,RESIDÊNCIA
3162,57525081,2025-12-03T00:00:00,09:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,VILA VELHA,PRAIA DA COSTA,RUA MARANHAO,RESIDÊNCIA
3163,57466337,2025-03-13T00:00:00,05:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,SERRA,BAIRRO DAS LARANJEIRAS,S/I,VIA PÚBLICA
3164,57468852,2025-03-13T00:00:00,12:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,SERRA,COLINA DE LARANJEIRAS,S/I,VIA PÚBLICA
3165,57469841,2025-03-13T00:00:00,13:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,PRAIA DA COSTA,RUA FERNANDO M LINDEMBERG,VIA PÚBLICA
3166,57470141,2025-03-13T00:00:00,14:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,NOVA VENECIA,MARGARETH,RUA ALMIRANTE SALDANHA GAMA,VIA PÚBLICA
3167,57474998,2025-03-13T00:00:00,10:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,SERRA,PARQUE RESIDENCIAL LARANJEIRAS,RUA TRAVESSA V 5,VEÍCULO
3168,57475910,2025-03-13T00:00:00,09:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,CENTRO,RUA JERONIMO MONTEIRO,VIA PÚBLICA
3169,57506050,2025-03-13T00:00:00,06:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,PONTA DA FRUTA,RUA DA PRAIA,VIA PÚBLICA
3170,57588464,2025-03-13T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,MATA DA PRAIA,EM FRENTE A LOJA UTIL,VIA PÚBLICA
3171,57467173,2025-03-13T00:00:00,09:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,VITORIA,CENTRO,S/I,EMBARCAÇÃO
3172,57469347,2025-03-13T00:00:00,13:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,CARIACICA,NOVA BRASILIA,COLETIVO LINHA 700,VEÍCULO
3173,57474610,2025-03-13T00:00:00,05:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,VILA VELHA,DOM JOAO BATISTA,S/I,VEÍCULO
3174,57478760,2025-03-13T00:00:00,18:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,VILA VELHA,SAO TORQUATO,S/I,TRANSP COLETIVO
3175,57482215,2025-03-13T00:00:00,05:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,VITORIA,ENSEADA DO SUA,PRAÇA DO PAPA,TRANSP COLETIVO
3176,57504051,2025-03-13T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,VILA VELHA,OUTRO LOCAL,OUTRO LOCAL,EMBARCAÇÃO
3177,57506530,2025-03-13T00:00:00,14:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,SERRA,OUTRO LOCAL,S/I,TRANSP COLETIVO
3178,57467931,2025-03-13T00:00:00,05:02:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,VILA VELHA,PRAIA DA COSTA,RUA HUMBERTO SERRANO,COMÉRCIO
3179,57469374,2025-03-13T00:00:00,15:48:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,VILA VELHA,GLORIA,RUA GETULIO VARGAS,COMÉRCIO
3180,57469422,2025-03-13T00:00:00,00:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,CACHOEIRO DE ITAPEMIRIM,BASILEIA,AVENIDA DOUTOR ARISTIDES CAMPOS,COMÉRCIO
3181,57472097,2025-03-13T00:00:00,20:43:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,VILA VELHA,PRAIA DA COSTA,AVENIDA DR. OLIRIO LIRA,COMÉRCIO
3182,57472429,2025-03-13T00:00:00,13:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,GUARAPARI,ELZA NADER,ESCOLA,ESCOLA
3183,57475913,2025-03-13T00:00:00,14:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,VILA VELHA,VALE ENCANTADO,S/I,VIA PÚBLICA
3184,57478015,2025-03-13T00:00:00,11:12:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,GUARAPARI,CENTRO,RUA JACINTA DE ALMEIDA,COMÉRCIO
3185,57505386,2025-03-13T00:00:00,22:03:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,CARIACICA,ITAQUARI,DROGARIA PACHECO,COMÉRCIO
3186,57505956,2025-03-13T00:00:00,18:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,CARIACICA,CAMPO GRANDE,AVENIDA EXPEDITO GARCIA,OUTRO LOCAL
3187,57506213,2025-03-13T00:00:00,21:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,CARIACICA,SAO FRANCISCO,AV MARI GURGEL,COMÉRCIO
3188,57527771,2025-03-13T00:00:00,15:29:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,CACHOEIRO DE ITAPEMIRIM,CENTRO,RUA CAPITÃO DESLANDES,COMÉRCIO
3189,57531533,2025-03-13T00:00:00,16:50:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,GUARAPARI,CENTRO,RUA HORACIO SANTANA,COMÉRCIO
3190,57601489,2025-03-13T00:00:00,01:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,SERRA,NOVA ZELANDIA,RUA LUCIANO SATHER,OUTRO LOCAL
3191,57670452,2025-03-13T00:00:00,02:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,SERRA,PARQUE RESIDENCIAL LARANJEIRAS,AVENIDA EUDES SHERRER DE SOUZA,COMÉRCIO
3192,57464987,2025-03-13T00:00:00,07:45:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,NOVA VENECIA,BONFIM,RUA M,RESIDÊNCIA
3193,57465306,2025-03-13T00:00:00,02:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,PIUMA,CEU AZUL,RUA BELA VISTA,RESIDÊNCIA
3194,57465859,2025-03-13T00:00:00,09:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,NOVA VENECIA,BONFIM,RUA ESTRADA COLATINA 114,RESIDÊNCIA
3195,57468019,2025-03-13T00:00:00,11:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,SERRA,FEU ROSA,AV DALIAS,RESIDÊNCIA
3196,57468281,2025-03-13T00:00:00,13:57:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,MUCURICI,ALTO BONITO,AV NOSSA SENHORA PENHA,RESIDÊNCIA
3197,57469152,2025-03-13T00:00:00,09:49:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,VILA VELHA,GLORIA,RUA GETULIO VARGAS,COMÉRCIO
3198,57505127,2025-03-13T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,ALFREDO CHAVES,MACRINA,RUA DONA MACRINA,RESIDÊNCIA
3199,57513287,2025-03-13T00:00:00,16:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,VIANA,JUCU,S/I,OUTRO LOCAL
3200,57475681,2025-03-14T00:00:00,10:09:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,CENTRO,AV JERONIMO MONTEIRO,OUTRO LOCAL
3201,57482969,2025-03-14T00:00:00,16:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,PRAIA DA COSTA,VIA PUBLICA,VIA PÚBLICA
3202,57483416,2025-03-14T00:00:00,11:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,GUARAPARI,ITAPEBUSSU,S/I,VIA PÚBLICA
3203,57503516,2025-03-14T00:00:00,17:55:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,JARDIM DA PENHA,AVENIDA FRANCISCO GENEROSO DA FONSECA,VIA PÚBLICA
3204,57506585,2025-03-14T00:00:00,18:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,CENTRO,S/I,OUTRO LOCAL
3205,57980619,2025-03-14T00:00:00,12:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,CARIACICA SEDE,S/I,VIA PÚBLICA
3206,57480286,2025-03-14T00:00:00,06:25:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,VITORIA,ENSEADA DO SUA,S/I,TRANSP COLETIVO
3207,57488449,2025-03-14T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,CARIACICA,CAMPO GRANDE,AVENIDA EXPEDITO GARCIA,TRANSP COLETIVO
3208,57502563,2025-03-14T00:00:00,07:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,VITORIA,JARDIM CAMBURI,DANTE MICHELLINE,TRANSP COLETIVO
3209,57505948,2025-03-14T00:00:00,08:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,CARIACICA,CAMPO GRANDE,S/I,TRANSP COLETIVO
3210,57506059,2025-03-14T00:00:00,05:45:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,VITORIA,VILA RUBIM,S/I,TRANSP COLETIVO
3211,57506122,2025-03-14T00:00:00,21:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,CARIACICA,CAMPINA GRANDE,S/I,TRANSP COLETIVO
3212,57512496,2025-03-14T00:00:00,05:45:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,VITORIA,CENTRO,S/I,TRANSP COLETIVO
3213,57474360,2025-03-14T00:00:00,06:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,SAO GABRIEL DA PALHA,CENTRO,GALERIA VALTER PELISSARI,COMÉRCIO
3214,57475768,2025-03-14T00:00:00,09:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,VILA VELHA,CENTRO VILA VELHA,AV LUCIANO DAS NEVES,COMÉRCIO
3215,57476757,2025-03-14T00:00:00,00:00:01,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,SANTA MARIA DE JETIBA,SAO LUIS,ROD AFONSO GALEANO VENTURIN,COMÉRCIO
3216,57477526,2025-03-14T00:00:00,01:18:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,CARIACICA,PORTO DE CARIACICA,S/I,COMÉRCIO
3217,57479449,2025-03-14T00:00:00,16:49:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,VITORIA,JARDIM CAMBURI,RUA THEOFILO COSTA,COMÉRCIO
3218,57481415,2025-03-14T00:00:00,17:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,VITORIA,BENTO FERREIRA,RUA JAIR ETIENNE DESSAUNE,COMÉRCIO
3219,57506240,2025-03-14T00:00:00,01:09:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,VILA VELHA,PAUL,AVENIDA JERONIMO MONTEIRO,COMÉRCIO
3220,57474354,2025-03-14T00:00:00,07:07:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,SAO GABRIEL DA PALHA,BOA VISTA,RUA SETE DE SETEMBRO,RESIDÊNCIA
